CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Total,RFM_Segment,ML_Cluster
C006054,40,10,13003.13,4,4,3,443,11,Loyal Customers,4
C006055,446,3,3491.13,1,1,1,111,3,Lost Customers,2
C006056,26,6,6993.52,4,2,1,421,7,Potential Loyalists,4
C006057,8,7,22301.87,5,2,4,524,11,Loyal Customers,0
C006058,63,10,35179.22,3,4,5,345,12,Loyal Customers,3
C006059,15,8,5910.75,5,3,1,531,9,Potential Loyalists,4
C006060,132,6,18720.13,2,2,4,224,8,Potential Loyalists,1
C006061,5,7,9828.91,5,2,2,522,9,Potential Loyalists,4
C006062,379,6,15596.4,1,2,3,123,6,At Risk,1
C006063,13,9,8769.0,5,4,1,541,10,Loyal Customers,4
C006064,28,10,17412.95,4,4,3,443,11,Loyal Customers,3
C006065,20,7,19203.98,5,2,4,524,11,Loyal Customers,4
C006066,32,4,7905.889999999999,4,1,1,411,6,Recent Customers,2
C006067,77,7,6929.530000000001,3,2,1,321,6,Recent Customers,1
C006068,59,3,2925.59,3,1,1,311,5,Recent Customers,2
C006069,198,6,6242.57,1,2,1,121,4,Lost Customers,2
C006070,35,14,23037.93,4,5,4,454,13,Champions,3
C006071,220,6,6030.52,1,2,1,121,4,Lost Customers,2
C006072,69,11,15792.42,3,5,3,353,11,Loyal Customers,3
C006073,182,7,10373.92,1,2,2,122,5,At Risk,1
C006074,102,14,15455.73,2,5,3,253,10,Loyal Customers,3
C006075,37,8,13989.24,4,3,3,433,10,Loyal Customers,4
C006076,63,7,14572.27,3,2,3,323,8,Potential Loyalists,1
C006077,114,9,18061.69,2,4,4,244,10,Loyal Customers,1
C006078,4,9,15078.81,5,4,3,543,12,Loyal Customers,0
C006079,56,8,38891.02,3,3,5,335,11,Loyal Customers,3
C006080,306,8,37318.03,1,3,5,135,9,Potential Loyalists,3
C006081,33,7,18269.32,4,2,4,424,10,Loyal Customers,4
C006082,46,9,17035.440000000002,3,4,3,343,10,Loyal Customers,3
C006083,178,9,7073.37,1,4,1,141,6,At Risk,1
C006084,188,4,11074.33,1,1,2,112,4,Lost Customers,2
C006085,103,9,22802.26,2,4,4,244,10,Loyal Customers,3
C006086,97,6,6969.370000000001,2,2,1,221,5,At Risk,2
C006087,110,9,20949.79,2,4,4,244,10,Loyal Customers,3
C006088,6,9,15337.53,5,4,3,543,12,Loyal Customers,0
C006089,20,11,15859.93,5,5,3,553,13,Champions,0
C006090,29,14,47177.66,4,5,5,455,14,Champions,3
C006091,59,6,14963.29,3,2,3,323,8,Potential Loyalists,1
C006092,234,7,10302.13,1,2,2,122,5,At Risk,1
C006093,154,5,13949.85,1,1,3,113,5,At Risk,1
C006094,102,5,7001.74,2,1,1,211,4,Lost Customers,2
C006095,63,11,38704.82,3,5,5,355,13,Champions,3
C006096,2,14,11051.83,5,5,2,552,12,Loyal Customers,0
C006097,10,6,17181.65,5,2,3,523,10,Loyal Customers,4
C006098,35,6,15488.79,4,2,3,423,9,Potential Loyalists,4
C006099,194,7,11988.67,1,2,2,122,5,At Risk,1
C006100,2,9,34777.63,5,4,5,545,14,Champions,0
C006101,99,7,8367.029999999999,2,2,1,221,5,At Risk,1
C006102,125,10,14643.38,2,4,3,243,9,Potential Loyalists,1
C006103,92,10,9163.45,2,4,2,242,8,Potential Loyalists,1
C006104,112,10,8714.93,2,4,1,241,7,Potential Loyalists,1
C006105,116,3,4683.23,2,1,1,211,4,Lost Customers,2
C006106,85,8,15930.32,2,3,3,233,8,Potential Loyalists,1
C006107,174,8,13147.62,1,3,3,133,7,Potential Loyalists,1
C006108,131,5,7164.360000000001,2,1,1,211,4,Lost Customers,2
C006109,81,11,26728.19,2,5,5,255,12,Loyal Customers,3
C006110,9,8,21919.22,5,3,4,534,12,Loyal Customers,0
C006111,26,4,14243.72,4,1,3,413,8,Potential Loyalists,4
C006112,128,7,6813.9,2,2,1,221,5,At Risk,1
C006113,37,7,21217.36,4,2,4,424,10,Loyal Customers,3
C006114,175,9,23770.71,1,4,4,144,9,Potential Loyalists,3
C006115,144,12,30262.14,1,5,5,155,11,Loyal Customers,3
C006116,44,11,8764.4,4,5,1,451,10,Loyal Customers,4
C006117,80,9,29780.88,3,4,5,345,12,Loyal Customers,3
C006118,6,9,12894.92,5,4,3,543,12,Loyal Customers,0
C006119,21,8,13721.7,5,3,3,533,11,Loyal Customers,4
C006120,4,7,8373.04,5,2,1,521,8,Potential Loyalists,4
C006121,67,2,6369.889999999999,3,1,1,311,5,Recent Customers,2
C006122,66,11,24543.65,3,5,5,355,13,Champions,3
C006123,26,11,34196.0,4,5,5,455,14,Champions,3
C006124,23,10,17887.05,4,4,4,444,12,Loyal Customers,0
C006125,60,2,8312.64,3,1,1,311,5,Recent Customers,2
C006126,43,6,8110.94,4,2,1,421,7,Potential Loyalists,4
C006127,78,7,13278.33,3,2,3,323,8,Potential Loyalists,1
C006128,122,9,18828.23,2,4,4,244,10,Loyal Customers,1
C006129,22,11,24929.33,4,5,5,455,14,Champions,3
C006130,117,7,7414.44,2,2,1,221,5,At Risk,1
C006131,28,8,31786.29,4,3,5,435,12,Loyal Customers,3
C006132,113,3,2957.58,2,1,1,211,4,Lost Customers,2
C006133,53,8,17868.22,3,3,4,334,10,Loyal Customers,1
C006134,250,7,8381.77,1,2,1,121,4,Lost Customers,1
C006135,94,11,20766.74,2,5,4,254,11,Loyal Customers,3
C006136,147,8,14514.66,1,3,3,133,7,Potential Loyalists,1
C006137,34,13,33741.22,4,5,5,455,14,Champions,3
C006138,3,6,22062.04,5,2,4,524,11,Loyal Customers,0
C006139,3,9,19275.21,5,4,4,544,13,Champions,0
C006140,13,9,8195.31,5,4,1,541,10,Loyal Customers,4
C006141,17,11,25197.82,5,5,5,555,15,Champions,0
C006142,383,4,19970.72,1,1,4,114,6,At Risk,1
C006143,15,9,23130.69,5,4,4,544,13,Champions,0
C006144,8,6,13577.5,5,2,3,523,10,Loyal Customers,4
C006145,87,6,11033.2,2,2,2,222,6,At Risk,1
C006146,63,9,15970.98,3,4,3,343,10,Loyal Customers,3
C006147,17,16,25051.11,5,5,5,555,15,Champions,0
C006148,2,9,31817.48,5,4,5,545,14,Champions,0
C006149,98,13,17497.78,2,5,4,254,11,Loyal Customers,3
C006150,115,6,9780.67,2,2,2,222,6,At Risk,1
C006151,236,7,5285.49,1,2,1,121,4,Lost Customers,2
C006152,35,13,22292.96,4,5,4,454,13,Champions,3
C006153,41,9,10233.97,4,4,2,442,10,Loyal Customers,4
C006154,75,8,6260.08,3,3,1,331,7,Potential Loyalists,4
C006155,65,11,27435.2,3,5,5,355,13,Champions,3
C006156,263,5,9701.29,1,1,2,112,4,Lost Customers,2
C006157,114,6,4922.94,2,2,1,221,5,At Risk,2
C006158,87,8,10840.03,2,3,2,232,7,Potential Loyalists,1
C006159,305,9,17841.37,1,4,4,144,9,Potential Loyalists,1
C006160,43,8,12731.47,4,3,3,433,10,Loyal Customers,4
C006161,48,9,23210.74,3,4,4,344,11,Loyal Customers,3
C006162,19,11,14561.62,5,5,3,553,13,Champions,0
C006163,37,12,21684.78,4,5,4,454,13,Champions,3
C006164,364,8,17239.49,1,3,3,133,7,Potential Loyalists,1
C006165,25,10,15932.37,4,4,3,443,11,Loyal Customers,0
C006166,24,12,19102.75,4,5,4,454,13,Champions,3
C006167,56,7,4837.17,3,2,1,321,6,Recent Customers,4
C006168,8,5,11234.79,5,1,2,512,8,Potential Loyalists,4
C006169,39,6,17320.66,4,2,3,423,9,Potential Loyalists,4
C006170,92,12,22952.82,2,5,4,254,11,Loyal Customers,3
C006171,234,7,19310.6,1,2,4,124,7,Potential Loyalists,1
C006172,120,6,16110.570000000002,2,2,3,223,7,Potential Loyalists,1
C006173,39,5,13095.02,4,1,3,413,8,Potential Loyalists,4
C006174,3,7,25067.38,5,2,5,525,12,Loyal Customers,0
C006175,112,9,22645.33,2,4,4,244,10,Loyal Customers,3
C006176,182,10,9097.87,1,4,2,142,7,Potential Loyalists,1
C006177,96,8,30991.210000000003,2,3,5,235,10,Loyal Customers,3
C006178,7,12,19409.51,5,5,4,554,14,Champions,0
C006179,127,4,6361.99,2,1,1,211,4,Lost Customers,2
C006180,203,7,21979.2,1,2,4,124,7,Potential Loyalists,1
C006181,138,8,20603.07,2,3,4,234,9,Potential Loyalists,1
C006182,73,10,10770.38,3,4,2,342,9,Potential Loyalists,1
C006183,178,11,12125.19,1,5,2,152,8,Potential Loyalists,1
C006184,26,12,20868.12,4,5,4,454,13,Champions,3
C006185,124,7,22407.79,2,2,4,224,8,Potential Loyalists,1
C006186,138,11,20623.75,2,5,4,254,11,Loyal Customers,3
C006187,111,10,17692.55,2,4,4,244,10,Loyal Customers,3
C006188,62,8,36690.22,3,3,5,335,11,Loyal Customers,3
C006189,188,3,1395.85,1,1,1,111,3,Lost Customers,2
C006190,106,12,27967.83,2,5,5,255,12,Loyal Customers,3
C006191,63,9,32733.76,3,4,5,345,12,Loyal Customers,3
C006192,48,9,41315.69,3,4,5,345,12,Loyal Customers,3
C006193,85,7,15159.81,2,2,3,223,7,Potential Loyalists,1
C006194,367,6,28913.01,1,2,5,125,8,Potential Loyalists,1
C006195,142,9,9313.86,1,4,2,142,7,Potential Loyalists,1
C006196,9,7,12523.39,5,2,2,522,9,Potential Loyalists,4
C006197,6,9,26476.56,5,4,5,545,14,Champions,0
C006198,114,8,27310.89,2,3,5,235,10,Loyal Customers,3
C006199,37,14,33356.81,4,5,5,455,14,Champions,3
C006200,133,8,6515.36,2,3,1,231,6,At Risk,1
C006201,14,9,12623.53,5,4,2,542,11,Loyal Customers,4
C006202,22,6,8627.970000000001,4,2,1,421,7,Potential Loyalists,4
C006203,36,6,5874.88,4,2,1,421,7,Potential Loyalists,4
C006204,429,5,15223.25,1,1,3,113,5,At Risk,1
C006205,127,5,10503.97,2,1,2,212,5,At Risk,1
C006206,7,5,14008.33,5,1,3,513,9,Potential Loyalists,4
C006207,42,11,25182.27,4,5,5,455,14,Champions,3
C006208,231,9,23565.05,1,4,4,144,9,Potential Loyalists,1
C006209,27,11,23247.24,4,5,4,454,13,Champions,3
C006210,163,6,16465.53,1,2,3,123,6,At Risk,1
C006211,162,7,6495.85,1,2,1,121,4,Lost Customers,1
C006212,22,4,2846.11,4,1,1,411,6,Recent Customers,2
C006213,401,4,8238.31,1,1,1,111,3,Lost Customers,2
C006214,46,12,21624.93,3,5,4,354,12,Loyal Customers,3
C006215,162,7,6821.35,1,2,1,121,4,Lost Customers,1
C006216,68,8,17773.0,3,3,4,334,10,Loyal Customers,1
C006217,93,6,5183.96,2,2,1,221,5,At Risk,2
C006218,128,3,3213.33,2,1,1,211,4,Lost Customers,2
C006219,4,7,12863.17,5,2,3,523,10,Loyal Customers,0
C006220,122,10,17036.05,2,4,3,243,9,Potential Loyalists,3
C006221,25,8,9308.06,4,3,2,432,9,Potential Loyalists,4
C006222,433,4,9595.63,1,1,2,112,4,Lost Customers,2
C006223,28,10,22796.01,4,4,4,444,12,Loyal Customers,3
C006224,4,11,17375.64,5,5,3,553,13,Champions,0
C006225,16,8,6939.72,5,3,1,531,9,Potential Loyalists,4
C006226,46,9,48328.03,3,4,5,345,12,Loyal Customers,3
C006227,5,14,14775.34,5,5,3,553,13,Champions,0
C006228,137,5,5706.8,2,1,1,211,4,Lost Customers,2
C006229,169,10,13605.44,1,4,3,143,8,Potential Loyalists,1
C006230,44,5,8699.380000000001,4,1,1,411,6,Recent Customers,4
C006231,70,13,30723.09,3,5,5,355,13,Champions,3
C006232,37,10,18072.71,4,4,4,444,12,Loyal Customers,3
C006233,43,11,32746.83,4,5,5,455,14,Champions,3
C006234,173,7,28865.39,1,2,5,125,8,Potential Loyalists,1
C006235,65,4,9196.7,3,1,2,312,6,Recent Customers,2
C006236,135,3,11235.54,2,1,2,212,5,At Risk,2
C006237,34,5,6340.24,4,1,1,411,6,Recent Customers,4
C006238,246,7,30813.65,1,2,5,125,8,Potential Loyalists,1
C006239,47,8,7642.7,3,3,1,331,7,Potential Loyalists,4
C006240,99,8,13505.36,2,3,3,233,8,Potential Loyalists,1
C006241,51,12,33212.57,3,5,5,355,13,Champions,3
C006242,71,5,13984.8,3,1,3,313,7,Potential Loyalists,1
C006243,92,6,4813.32,2,2,1,221,5,At Risk,2
C006244,17,9,15339.37,5,4,3,543,12,Loyal Customers,0
C006245,311,6,22387.42,1,2,4,124,7,Potential Loyalists,1
C006246,94,12,24551.44,2,5,5,255,12,Loyal Customers,3
C006247,50,7,10464.58,3,2,2,322,7,Potential Loyalists,4
C006248,18,7,16447.59,5,2,3,523,10,Loyal Customers,4
C006249,147,6,5826.219999999999,1,2,1,121,4,Lost Customers,2
C006250,35,6,5666.84,4,2,1,421,7,Potential Loyalists,4
C006251,10,9,20064.98,5,4,4,544,13,Champions,0
C006252,25,10,23873.1,4,4,4,444,12,Loyal Customers,3
C006253,105,8,14993.81,2,3,3,233,8,Potential Loyalists,1
C006254,54,7,15225.84,3,2,3,323,8,Potential Loyalists,1
C006255,118,9,20235.2,2,4,4,244,10,Loyal Customers,3
C006256,282,4,3940.98,1,1,1,111,3,Lost Customers,2
C006257,71,8,15460.27,3,3,3,333,9,Potential Loyalists,1
C006258,84,11,25321.67,2,5,5,255,12,Loyal Customers,3
C006259,79,8,11408.84,3,3,2,332,8,Potential Loyalists,1
C006260,109,7,22955.02,2,2,4,224,8,Potential Loyalists,1
C006261,58,7,8064.900000000001,3,2,1,321,6,Recent Customers,4
C006262,64,3,2575.92,3,1,1,311,5,Recent Customers,2
C006263,542,5,8138.15,1,1,1,111,3,Lost Customers,2
C006264,4,11,22933.22,5,5,4,554,14,Champions,0
C006265,2,12,27076.22,5,5,5,555,15,Champions,0
C006266,150,9,21802.48,1,4,4,144,9,Potential Loyalists,3
C006267,8,9,9727.67,5,4,2,542,11,Loyal Customers,4
C006268,270,2,6055.110000000001,1,1,1,111,3,Lost Customers,2
C006269,33,6,6749.789999999999,4,2,1,421,7,Potential Loyalists,4
C006270,181,5,3473.32,1,1,1,111,3,Lost Customers,2
C006271,30,8,13565.0,4,3,3,433,10,Loyal Customers,4
C006272,48,8,6320.3,3,3,1,331,7,Potential Loyalists,4
C006273,84,10,22437.47,2,4,4,244,10,Loyal Customers,3
C006274,124,5,9843.87,2,1,2,212,5,At Risk,2
C006275,39,7,11494.42,4,2,2,422,8,Potential Loyalists,4
C006276,68,5,14331.12,3,1,3,313,7,Potential Loyalists,1
C006277,158,8,8288.9,1,3,1,131,5,At Risk,1
C006278,98,2,2875.89,2,1,1,211,4,Lost Customers,2
C006279,109,4,5407.129999999999,2,1,1,211,4,Lost Customers,2
C006280,382,4,5092.28,1,1,1,111,3,Lost Customers,2
C006281,51,10,24909.9,3,4,5,345,12,Loyal Customers,3
C006282,67,7,16535.09,3,2,3,323,8,Potential Loyalists,1
C006283,58,8,14416.93,3,3,3,333,9,Potential Loyalists,1
C006284,104,9,18898.16,2,4,4,244,10,Loyal Customers,3
C006285,41,7,21764.69,4,2,4,424,10,Loyal Customers,3
C006286,63,8,24942.97,3,3,5,335,11,Loyal Customers,3
C006287,15,15,31240.54,5,5,5,555,15,Champions,0
C006288,116,8,29211.68,2,3,5,235,10,Loyal Customers,3
C006289,232,9,18679.13,1,4,4,144,9,Potential Loyalists,1
C006290,46,10,21549.0,3,4,4,344,11,Loyal Customers,3
C006291,295,7,7421.889999999999,1,2,1,121,4,Lost Customers,1
C006292,17,9,15160.92,5,4,3,543,12,Loyal Customers,0
C006293,65,10,9338.19,3,4,2,342,9,Potential Loyalists,1
C006294,9,12,26767.870000000003,5,5,5,555,15,Champions,0
C006295,59,9,8565.97,3,4,1,341,8,Potential Loyalists,4
C006296,53,3,7511.32,3,1,1,311,5,Recent Customers,2
C006297,169,4,9607.64,1,1,2,112,4,Lost Customers,2
C006298,50,14,20766.8,3,5,4,354,12,Loyal Customers,3
C006299,17,8,14905.46,5,3,3,533,11,Loyal Customers,4
C006300,59,4,10501.67,3,1,2,312,6,Recent Customers,2
C006301,245,4,18694.16,1,1,4,114,6,At Risk,1
C006302,16,3,4521.200000000001,5,1,1,511,7,Potential Loyalists,2
C006303,223,11,22400.14,1,5,4,154,10,Loyal Customers,3
C006304,375,5,3781.84,1,1,1,111,3,Lost Customers,2
C006305,347,7,30595.92,1,2,5,125,8,Potential Loyalists,1
C006306,38,7,9191.02,4,2,2,422,8,Potential Loyalists,4
C006307,111,7,14523.64,2,2,3,223,7,Potential Loyalists,1
C006308,126,9,26248.24,2,4,5,245,11,Loyal Customers,3
C006309,13,13,26755.35,5,5,5,555,15,Champions,0
C006310,83,5,8843.33,2,1,2,212,5,At Risk,2
C006311,12,10,23627.86,5,4,4,544,13,Champions,0
C006312,28,9,7705.67,4,4,1,441,9,Potential Loyalists,4
C006313,74,8,16632.69,3,3,3,333,9,Potential Loyalists,1
C006314,130,6,5678.34,2,2,1,221,5,At Risk,2
C006315,135,8,16149.19,2,3,3,233,8,Potential Loyalists,1
C006316,133,5,9579.98,2,1,2,212,5,At Risk,2
C006317,6,7,22405.66,5,2,4,524,11,Loyal Customers,0
C006318,119,9,16620.16,2,4,3,243,9,Potential Loyalists,1
C006319,60,7,6922.27,3,2,1,321,6,Recent Customers,4
C006320,70,8,10209.51,3,3,2,332,8,Potential Loyalists,1
C006321,97,9,8559.47,2,4,1,241,7,Potential Loyalists,1
C006322,21,12,25789.57,5,5,5,555,15,Champions,3
C006323,106,9,18765.62,2,4,4,244,10,Loyal Customers,3
C006324,191,12,47819.74,1,5,5,155,11,Loyal Customers,3
C006325,244,6,16972.91,1,2,3,123,6,At Risk,1
C006326,45,8,16993.29,4,3,3,433,10,Loyal Customers,1
C006327,2,7,8138.91,5,2,1,521,8,Potential Loyalists,4
C006328,67,5,18683.11,3,1,4,314,8,Potential Loyalists,1
C006329,66,8,28348.43,3,3,5,335,11,Loyal Customers,3
C006330,39,8,17724.579999999998,4,3,4,434,11,Loyal Customers,3
C006331,130,7,20124.24,2,2,4,224,8,Potential Loyalists,1
C006332,51,6,6821.22,3,2,1,321,6,Recent Customers,4
C006333,77,7,15993.91,3,2,3,323,8,Potential Loyalists,1
C006334,38,11,12099.26,4,5,2,452,11,Loyal Customers,3
C006335,54,9,12465.87,3,4,2,342,9,Potential Loyalists,1
C006336,39,9,10602.21,4,4,2,442,10,Loyal Customers,4
C006337,51,10,19135.21,3,4,4,344,11,Loyal Customers,3
C006338,15,11,36412.82,5,5,5,555,15,Champions,0
C006339,154,7,6044.07,1,2,1,121,4,Lost Customers,1
C006340,73,9,22629.08,3,4,4,344,11,Loyal Customers,3
C006341,257,5,10262.2,1,1,2,112,4,Lost Customers,2
C006342,116,10,23664.6,2,4,4,244,10,Loyal Customers,3
C006343,23,14,61544.48,4,5,5,455,14,Champions,3
C006344,99,8,27111.69,2,3,5,235,10,Loyal Customers,3
C006345,160,7,10338.91,1,2,2,122,5,At Risk,1
C006346,165,4,8284.67,1,1,1,111,3,Lost Customers,2
C006347,18,8,19120.02,5,3,4,534,12,Loyal Customers,0
C006348,86,14,14295.81,2,5,3,253,10,Loyal Customers,3
C006349,43,5,14362.38,4,1,3,413,8,Potential Loyalists,4
C006350,42,8,16234.66,4,3,3,433,10,Loyal Customers,4
C006351,111,10,19299.69,2,4,4,244,10,Loyal Customers,3
C006352,219,9,14064.01,1,4,3,143,8,Potential Loyalists,1
C006353,80,5,9723.29,3,1,2,312,6,Recent Customers,2
C006354,296,6,11891.42,1,2,2,122,5,At Risk,1
C006355,117,8,7492.2,2,3,1,231,6,At Risk,1
C006356,25,9,34927.52,4,4,5,445,13,Champions,3
C006357,19,7,22112.18,5,2,4,524,11,Loyal Customers,0
C006358,2,10,12261.3,5,4,2,542,11,Loyal Customers,0
C006359,4,11,25291.95,5,5,5,555,15,Champions,0
C006360,110,4,3397.5,2,1,1,211,4,Lost Customers,2
C006361,16,6,10561.44,5,2,2,522,9,Potential Loyalists,4
C006362,274,6,10017.63,1,2,2,122,5,At Risk,1
C006363,18,8,20707.28,5,3,4,534,12,Loyal Customers,0
C006364,50,5,19660.38,3,1,4,314,8,Potential Loyalists,1
C006365,209,7,21582.7,1,2,4,124,7,Potential Loyalists,1
C006366,83,10,20168.21,2,4,4,244,10,Loyal Customers,3
C006367,33,10,41351.86,4,4,5,445,13,Champions,3
C006368,104,10,33528.75,2,4,5,245,11,Loyal Customers,3
C006369,16,7,19212.82,5,2,4,524,11,Loyal Customers,4
C006370,59,7,10261.94,3,2,2,322,7,Potential Loyalists,1
C006371,81,10,40616.94,2,4,5,245,11,Loyal Customers,3
C006372,16,14,40043.63,5,5,5,555,15,Champions,0
C006373,51,8,7348.83,3,3,1,331,7,Potential Loyalists,4
C006374,19,12,27349.0,5,5,5,555,15,Champions,0
C006375,5,10,13929.37,5,4,3,543,12,Loyal Customers,0
C006376,127,9,9463.74,2,4,2,242,8,Potential Loyalists,1
C006377,169,8,25057.72,1,3,5,135,9,Potential Loyalists,1
C006378,54,5,7645.269999999999,3,1,1,311,5,Recent Customers,2
C006379,25,7,12826.84,4,2,3,423,9,Potential Loyalists,4
C006380,42,12,10912.26,4,5,2,452,11,Loyal Customers,3
C006381,73,10,41974.8,3,4,5,345,12,Loyal Customers,3
C006382,12,9,16667.4,5,4,3,543,12,Loyal Customers,0
C006383,39,10,22730.36,4,4,4,444,12,Loyal Customers,3
C006384,6,6,5553.03,5,2,1,521,8,Potential Loyalists,4
C006385,56,6,13352.33,3,2,3,323,8,Potential Loyalists,1
C006386,114,8,9144.1,2,3,2,232,7,Potential Loyalists,1
C006387,56,10,15392.31,3,4,3,343,10,Loyal Customers,3
C006388,145,4,10357.09,1,1,2,112,4,Lost Customers,2
C006389,35,8,15629.99,4,3,3,433,10,Loyal Customers,4
C006390,214,5,4396.73,1,1,1,111,3,Lost Customers,2
C006391,8,8,6393.52,5,3,1,531,9,Potential Loyalists,4
C006392,84,6,13681.81,2,2,3,223,7,Potential Loyalists,1
C006393,24,5,16466.7,4,1,3,413,8,Potential Loyalists,4
C006394,78,5,4540.6900000000005,3,1,1,311,5,Recent Customers,2
C006395,53,5,18712.45,3,1,4,314,8,Potential Loyalists,1
C006396,63,17,21254.36,3,5,4,354,12,Loyal Customers,3
C006397,20,11,43130.54,5,5,5,555,15,Champions,3
C006398,15,11,19744.87,5,5,4,554,14,Champions,0
C006399,31,7,22771.17,4,2,4,424,10,Loyal Customers,3
C006400,332,5,8623.15,1,1,1,111,3,Lost Customers,2
C006401,154,9,25405.5,1,4,5,145,10,Loyal Customers,3
C006402,15,9,10114.14,5,4,2,542,11,Loyal Customers,4
C006403,82,8,6188.76,2,3,1,231,6,At Risk,1
C006404,33,14,28321.39,4,5,5,455,14,Champions,3
C006405,54,11,11615.45,3,5,2,352,10,Loyal Customers,3
C006406,250,7,8758.9,1,2,1,121,4,Lost Customers,1
C006407,62,5,10321.25,3,1,2,312,6,Recent Customers,4
C006408,26,9,26872.87,4,4,5,445,13,Champions,3
C006409,8,7,10020.69,5,2,2,522,9,Potential Loyalists,4
C006410,15,11,9460.26,5,5,2,552,12,Loyal Customers,4
C006411,3,9,14073.72,5,4,3,543,12,Loyal Customers,0
C006412,450,2,3549.25,1,1,1,111,3,Lost Customers,2
C006413,69,8,14107.62,3,3,3,333,9,Potential Loyalists,1
C006414,45,11,11579.3,4,5,2,452,11,Loyal Customers,3
C006415,162,9,23420.46,1,4,4,144,9,Potential Loyalists,3
C006416,81,8,10701.6,2,3,2,232,7,Potential Loyalists,1
C006417,473,2,3875.04,1,1,1,111,3,Lost Customers,2
C006418,119,9,30742.38,2,4,5,245,11,Loyal Customers,3
C006419,64,14,26418.72,3,5,5,355,13,Champions,3
C006420,6,11,20933.51,5,5,4,554,14,Champions,0
C006421,15,10,18550.0,5,4,4,544,13,Champions,0
C006422,27,9,17366.34,4,4,3,443,11,Loyal Customers,3
C006423,115,10,25715.26,2,4,5,245,11,Loyal Customers,3
C006424,153,3,15533.27,1,1,3,113,5,At Risk,2
C006425,34,6,22316.91,4,2,4,424,10,Loyal Customers,4
C006426,125,5,3183.5,2,1,1,211,4,Lost Customers,2
C006427,99,8,28574.36,2,3,5,235,10,Loyal Customers,3
C006428,41,15,23943.48,4,5,4,454,13,Champions,3
C006429,78,6,7296.799999999999,3,2,1,321,6,Recent Customers,2
C006430,186,5,14439.81,1,1,3,113,5,At Risk,1
C006431,17,9,13628.11,5,4,3,543,12,Loyal Customers,4
C006432,99,7,24605.9,2,2,5,225,9,Potential Loyalists,1
C006433,7,6,12437.48,5,2,2,522,9,Potential Loyalists,4
C006434,318,8,29209.76,1,3,5,135,9,Potential Loyalists,1
C006435,12,11,20559.0,5,5,4,554,14,Champions,0
C006436,19,7,17020.829999999998,5,2,3,523,10,Loyal Customers,4
C006437,121,11,30087.69,2,5,5,255,12,Loyal Customers,3
C006438,56,5,7381.59,3,1,1,311,5,Recent Customers,2
C006439,308,8,21587.97,1,3,4,134,8,Potential Loyalists,1
C006440,210,9,31589.27,1,4,5,145,10,Loyal Customers,3
C006441,10,9,28282.53,5,4,5,545,14,Champions,0
C006442,4,5,16877.4,5,1,3,513,9,Potential Loyalists,4
C006443,79,6,10729.71,3,2,2,322,7,Potential Loyalists,1
C006444,4,9,17374.57,5,4,3,543,12,Loyal Customers,0
C006445,81,5,7275.799999999999,2,1,1,211,4,Lost Customers,2
C006446,38,9,38867.14,4,4,5,445,13,Champions,3
C006447,66,11,11687.72,3,5,2,352,10,Loyal Customers,3
C006448,21,12,34483.46,5,5,5,555,15,Champions,3
C006449,19,8,29656.85,5,3,5,535,13,Champions,0
C006450,370,7,16790.34,1,2,3,123,6,At Risk,1
C006451,98,12,16143.67,2,5,3,253,10,Loyal Customers,3
C006452,10,8,31959.59,5,3,5,535,13,Champions,0
C006453,205,10,18147.0,1,4,4,144,9,Potential Loyalists,1
C006454,96,4,8658.119999999999,2,1,1,211,4,Lost Customers,2
C006455,57,6,17677.57,3,2,4,324,9,Potential Loyalists,1
C006456,148,8,16244.47,1,3,3,133,7,Potential Loyalists,1
C006457,316,5,5223.87,1,1,1,111,3,Lost Customers,2
C006458,23,8,15018.51,4,3,3,433,10,Loyal Customers,4
C006459,144,13,9958.39,1,5,2,152,8,Potential Loyalists,1
C006460,73,8,17346.56,3,3,3,333,9,Potential Loyalists,1
C006461,11,6,13303.49,5,2,3,523,10,Loyal Customers,4
C006462,40,4,4160.82,4,1,1,411,6,Recent Customers,2
C006463,33,7,6474.28,4,2,1,421,7,Potential Loyalists,4
C006464,52,6,11389.67,3,2,2,322,7,Potential Loyalists,4
C006465,56,7,19987.52,3,2,4,324,9,Potential Loyalists,1
C006466,125,5,4043.88,2,1,1,211,4,Lost Customers,2
C006467,73,8,15893.98,3,3,3,333,9,Potential Loyalists,1
C006468,39,8,32103.14,4,3,5,435,12,Loyal Customers,3
C006469,102,10,42699.42,2,4,5,245,11,Loyal Customers,3
C006470,11,12,32021.92,5,5,5,555,15,Champions,0
C006471,153,10,12045.67,1,4,2,142,7,Potential Loyalists,1
C006472,27,7,21121.19,4,2,4,424,10,Loyal Customers,4
C006473,3,10,25547.79,5,4,5,545,14,Champions,0
C006474,25,5,15087.6,4,1,3,413,8,Potential Loyalists,4
C006475,296,3,13465.37,1,1,3,113,5,At Risk,2
C006476,148,9,29207.56,1,4,5,145,10,Loyal Customers,3
C006477,10,9,32096.08,5,4,5,545,14,Champions,0
C006478,76,7,9958.7,3,2,2,322,7,Potential Loyalists,1
C006479,48,11,21115.96,3,5,4,354,12,Loyal Customers,3
