CustomerID,Segment,Age,IncomeLevel,JoinDate
C006579,Fitness Enthusiast,35,Medium-High,2023-10-03
C006580,Casual Shopper,33,Medium-Low,2023-04-01
C006581,Casual Shopper,33,Medium-Low,2023-03-22
C006582,Premium,18,High,2023-01-15
C006583,Trendy,29,Medium-High,2023-09-06
C006584,Value-Conscious,33,Medium,2023-09-21
C006585,Value-Conscious,38,Medium,2023-03-01
C006586,Casual Shopper,35,Medium-Low,2023-02-06
C006587,Fitness Enthusiast,34,Medium-High,2023-05-01
C006588,Casual Shopper,41,Medium-Low,2023-08-16
C006589,Premium,51,High,2023-10-31
C006590,Trendy,31,Medium-High,2023-10-24
C006591,Casual Shopper,24,Medium-Low,2023-06-16
C006592,Fitness Enthusiast,45,Medium-High,2023-08-03
C006593,Trendy,39,Medium-High,2023-04-12
C006594,Trendy,31,Medium-High,2023-12-13
C006595,Casual Shopper,18,Medium-Low,2023-06-16
C006596,Casual Shopper,45,Medium-Low,2023-04-28
C006597,Trendy,24,Medium-High,2023-02-26
C006598,Fitness Enthusiast,32,Medium-High,2023-06-16
C006599,Premium,30,High,2023-04-27
C006600,Casual Shopper,46,Medium-Low,2023-02-20
C006601,Fitness Enthusiast,37,Medium-High,2023-05-02
C006602,Casual Shopper,21,Medium-Low,2023-07-31
C006603,Casual Shopper,62,Medium-Low,2023-04-13
C006604,Casual Shopper,40,Medium-Low,2023-07-12
C006605,Casual Shopper,26,Medium-Low,2023-04-23
C006606,Fitness Enthusiast,49,Medium-High,2023-02-07
C006607,Trendy,34,Medium-High,2023-08-30
C006608,Premium,32,High,2023-10-27
C006609,Premium,33,High,2023-09-06
C006610,Casual Shopper,34,Medium-Low,2023-01-28
C006611,Premium,33,High,2023-08-12
C006612,Trendy,32,Medium-High,2023-03-16
C006613,Fitness Enthusiast,28,Medium-High,2023-04-21
C006614,Premium,25,High,2023-11-09
C006615,Casual Shopper,36,Medium-Low,2023-08-21
C006616,Value-Conscious,26,Medium,2023-04-02
C006617,Value-Conscious,38,Medium,2023-07-18
C006618,Fitness Enthusiast,49,Medium-High,2023-07-11
C006619,Casual Shopper,34,Medium-Low,2023-03-11
C006620,Trendy,36,Medium-High,2023-08-23
C006621,Casual Shopper,46,Medium-Low,2023-04-10
C006622,Fitness Enthusiast,31,Medium-High,2023-11-20
C006623,Trendy,27,Medium-High,2023-07-03
C006624,Fitness Enthusiast,18,Medium-High,2023-05-19
C006625,Casual Shopper,35,Medium-Low,2023-04-14
C006626,Premium,27,High,2023-06-21
C006627,Casual Shopper,31,Medium-Low,2023-03-07
C006628,Casual Shopper,18,Medium-Low,2023-01-17
C006629,Premium,31,High,2023-12-21
C006630,Value-Conscious,21,Medium,2023-10-19
C006631,Value-Conscious,19,Medium,2023-01-31
C006632,Value-Conscious,22,Medium,2023-05-24
C006633,Casual Shopper,21,Medium-Low,2023-03-11
C006634,Value-Conscious,44,Medium,2023-02-26
C006635,Trendy,46,Medium-High,2023-08-27
C006636,Value-Conscious,35,Medium,2023-08-23
C006637,Fitness Enthusiast,54,Medium-High,2023-08-03
C006638,Fitness Enthusiast,30,Medium-High,2023-03-29
C006639,Fitness Enthusiast,18,Medium-High,2023-06-25
C006640,Casual Shopper,24,Medium-Low,2023-04-23
C006641,Fitness Enthusiast,33,Medium-High,2023-06-01
C006642,Value-Conscious,23,Medium,2023-11-06
C006643,Fitness Enthusiast,34,Medium-High,2023-03-22
C006644,Premium,41,High,2023-11-23
C006645,Casual Shopper,22,Medium-Low,2023-11-10
C006646,Fitness Enthusiast,51,Medium-High,2023-03-29
C006647,Fitness Enthusiast,58,Medium-High,2023-10-23
C006648,Value-Conscious,55,Medium,2023-10-11
C006649,Trendy,18,Medium-High,2023-04-28
C006650,Premium,28,High,2023-02-14
C006651,Value-Conscious,37,Medium,2023-07-30
C006652,Casual Shopper,18,Medium-Low,2023-09-25
C006653,Casual Shopper,19,Medium-Low,2023-09-08
C006654,Casual Shopper,18,Medium-Low,2023-04-21
C006655,Trendy,34,Medium-High,2023-10-30
C006656,Casual Shopper,38,Medium-Low,2023-08-31
C006657,Premium,46,High,2023-08-25
C006658,Fitness Enthusiast,39,Medium-High,2023-05-23
C006659,Fitness Enthusiast,41,Medium-High,2023-01-08
C006660,Trendy,18,Medium-High,2023-08-08
C006661,Trendy,36,Medium-High,2023-05-07
C006662,Fitness Enthusiast,33,Medium-High,2023-05-07
C006663,Trendy,26,Medium-High,2023-06-17
C006664,Casual Shopper,29,Medium-Low,2023-08-11
C006665,Value-Conscious,38,Medium,2023-10-24
C006666,Casual Shopper,42,Medium-Low,2023-04-24
C006667,Trendy,56,Medium-High,2023-10-30
C006668,Premium,38,High,2023-03-18
C006669,Casual Shopper,43,Medium-Low,2023-10-21
C006670,Casual Shopper,43,Medium-Low,2023-01-03
C006671,Value-Conscious,47,Medium,2023-08-02
C006672,Value-Conscious,21,Medium,2023-01-23
C006673,Fitness Enthusiast,34,Medium-High,2023-01-21
C006674,Trendy,23,Medium-High,2023-08-29
C006675,Value-Conscious,24,Medium,2023-09-16
C006676,Casual Shopper,39,Medium-Low,2023-01-18
C006677,Fitness Enthusiast,39,Medium-High,2023-08-06
C006678,Value-Conscious,38,Medium,2023-09-29
C006679,Value-Conscious,27,Medium,2023-07-21
C006680,Fitness Enthusiast,35,Medium-High,2023-09-03
C006681,Premium,30,High,2023-12-23
C006682,Premium,38,High,2023-02-20
C006683,Casual Shopper,46,Medium-Low,2023-08-20
C006684,Trendy,23,Medium-High,2023-09-11
C006685,Premium,34,High,2023-05-04
C006686,Casual Shopper,43,Medium-Low,2023-02-12
C006687,Trendy,18,Medium-High,2023-10-13
C006688,Value-Conscious,45,Medium,2023-01-07
C006689,Trendy,18,Medium-High,2023-12-21
C006690,Casual Shopper,21,Medium-Low,2023-07-28
C006691,Casual Shopper,33,Medium-Low,2023-04-22
C006692,Trendy,30,Medium-High,2023-03-09
C006693,Premium,29,High,2023-07-03
C006694,Casual Shopper,55,Medium-Low,2023-06-01
C006695,Fitness Enthusiast,20,Medium-High,2023-05-03
C006696,Casual Shopper,39,Medium-Low,2023-11-28
C006697,Fitness Enthusiast,56,Medium-High,2023-02-16
C006698,Value-Conscious,44,Medium,2023-01-09
C006699,Value-Conscious,38,Medium,2023-09-03
C006700,Casual Shopper,36,Medium-Low,2023-12-09
C006701,Casual Shopper,29,Medium-Low,2023-06-06
C006702,Trendy,28,Medium-High,2023-03-24
C006703,Value-Conscious,18,Medium,2023-12-27
C006704,Casual Shopper,45,Medium-Low,2023-08-24
C006705,Casual Shopper,19,Medium-Low,2023-10-20
C006706,Casual Shopper,33,Medium-Low,2023-10-26
C006707,Fitness Enthusiast,30,Medium-High,2023-01-13
C006708,Premium,36,High,2023-08-21
C006709,Value-Conscious,41,Medium,2023-08-26
C006710,Casual Shopper,28,Medium-Low,2023-03-12
C006711,Value-Conscious,21,Medium,2023-12-27
C006712,Fitness Enthusiast,26,Medium-High,2023-07-27
C006713,Trendy,23,Medium-High,2023-04-05
C006714,Casual Shopper,56,Medium-Low,2023-07-09
C006715,Value-Conscious,49,Medium,2023-11-17
C006716,Trendy,18,Medium-High,2023-08-26
C006717,Value-Conscious,30,Medium,2023-12-27
C006718,Trendy,22,Medium-High,2023-11-21
C006719,Casual Shopper,26,Medium-Low,2023-01-01
C006720,Trendy,27,Medium-High,2023-11-18
C006721,Trendy,24,Medium-High,2023-02-06
C006722,Trendy,44,Medium-High,2023-07-17
C006723,Fitness Enthusiast,37,Medium-High,2023-12-20
C006724,Value-Conscious,36,Medium,2023-06-20
C006725,Value-Conscious,50,Medium,2023-09-29
C006726,Fitness Enthusiast,43,Medium-High,2023-01-17
C006727,Casual Shopper,34,Medium-Low,2023-06-01
C006728,Value-Conscious,37,Medium,2023-08-07
C006729,Trendy,45,Medium-High,2023-05-19
C006730,Casual Shopper,45,Medium-Low,2023-12-24
C006731,Value-Conscious,18,Medium,2023-11-10
C006732,Premium,39,High,2023-10-05
C006733,Trendy,35,Medium-High,2023-10-22
C006734,Fitness Enthusiast,41,Medium-High,2023-04-17
C006735,Premium,18,High,2023-12-17
C006736,Casual Shopper,47,Medium-Low,2023-02-11
C006737,Value-Conscious,42,Medium,2023-11-14
C006738,Value-Conscious,29,Medium,2023-06-21
C006739,Premium,54,High,2023-01-29
C006740,Value-Conscious,21,Medium,2023-09-21
C006741,Trendy,36,Medium-High,2023-12-12
C006742,Casual Shopper,27,Medium-Low,2023-07-06
C006743,Trendy,25,Medium-High,2023-01-27
C006744,Value-Conscious,33,Medium,2023-02-26
C006745,Value-Conscious,65,Medium,2023-07-16
C006746,Fitness Enthusiast,18,Medium-High,2023-07-07
C006747,Premium,42,High,2023-08-27
C006748,Trendy,64,Medium-High,2023-11-13
C006749,Fitness Enthusiast,20,Medium-High,2023-01-21
C006750,Premium,50,High,2023-07-07
C006751,Value-Conscious,46,Medium,2023-07-07
C006752,Value-Conscious,18,Medium,2023-03-31
C006753,Trendy,18,Medium-High,2023-11-28
C006754,Fitness Enthusiast,20,Medium-High,2023-10-14
C006755,Premium,36,High,2023-12-27
C006756,Casual Shopper,41,Medium-Low,2023-02-04
C006757,Trendy,47,Medium-High,2023-10-15
C006758,Fitness Enthusiast,33,Medium-High,2023-12-30
C006759,Value-Conscious,34,Medium,2023-04-15
C006760,Fitness Enthusiast,18,Medium-High,2023-03-12
C006761,Value-Conscious,50,Medium,2023-06-21
C006762,Casual Shopper,46,Medium-Low,2023-05-03
C006763,Trendy,40,Medium-High,2023-10-04
C006764,Casual Shopper,33,Medium-Low,2023-02-28
C006765,Casual Shopper,50,Medium-Low,2023-11-29
C006766,Value-Conscious,20,Medium,2023-09-02
C006767,Value-Conscious,37,Medium,2023-10-25
C006768,Casual Shopper,56,Medium-Low,2023-12-26
C006769,Value-Conscious,20,Medium,2023-04-18
C006770,Trendy,60,Medium-High,2023-04-26
C006771,Value-Conscious,45,Medium,2023-06-14
C006772,Value-Conscious,42,Medium,2023-06-30
C006773,Value-Conscious,50,Medium,2023-05-17
C006774,Casual Shopper,47,Medium-Low,2023-09-15
C006775,Casual Shopper,18,Medium-Low,2023-12-15
C006776,Value-Conscious,18,Medium,2023-08-05
C006777,Value-Conscious,27,Medium,2023-05-22
C006778,Fitness Enthusiast,38,Medium-High,2023-01-28
C006779,Casual Shopper,48,Medium-Low,2023-02-02
C006780,Value-Conscious,31,Medium,2023-07-10
C006781,Premium,25,High,2023-06-26
C006782,Casual Shopper,44,Medium-Low,2023-08-20
C006783,Premium,31,High,2023-09-06
C006784,Casual Shopper,39,Medium-Low,2023-09-14
C006785,Value-Conscious,34,Medium,2023-09-27
C006786,Value-Conscious,25,Medium,2023-03-04
C006787,Casual Shopper,26,Medium-Low,2023-08-29
C006788,Trendy,20,Medium-High,2023-12-30
C006789,Value-Conscious,48,Medium,2023-09-30
C006790,Value-Conscious,29,Medium,2023-12-14
C006791,Premium,25,High,2023-09-30
C006792,Trendy,18,Medium-High,2023-05-30
C006793,Value-Conscious,18,Medium,2023-08-20
C006794,Casual Shopper,21,Medium-Low,2023-11-14
C006795,Fitness Enthusiast,38,Medium-High,2023-07-08
C006796,Value-Conscious,35,Medium,2023-12-11
C006797,Premium,30,High,2023-12-21
C006798,Value-Conscious,21,Medium,2023-02-03
C006799,Premium,18,High,2023-04-07
C006800,Premium,25,High,2023-08-23
C006801,Value-Conscious,30,Medium,2023-02-14
C006802,Casual Shopper,43,Medium-Low,2023-02-11
C006803,Casual Shopper,18,Medium-Low,2023-07-20
C006804,Value-Conscious,29,Medium,2023-04-02
C006805,Trendy,20,Medium-High,2023-05-28
C006806,Premium,27,High,2023-02-09
C006807,Fitness Enthusiast,59,Medium-High,2023-02-25
C006808,Trendy,23,Medium-High,2023-03-26
C006809,Fitness Enthusiast,21,Medium-High,2023-05-22
C006810,Fitness Enthusiast,65,Medium-High,2023-02-27
C006811,Casual Shopper,41,Medium-Low,2023-12-23
C006812,Trendy,40,Medium-High,2023-03-17
C006813,Trendy,23,Medium-High,2023-09-12
C006814,Casual Shopper,59,Medium-Low,2023-03-19
C006815,Premium,18,High,2023-04-15
C006816,Value-Conscious,47,Medium,2023-09-24
C006817,Trendy,49,Medium-High,2023-11-18
C006818,Value-Conscious,52,Medium,2023-01-12
C006819,Casual Shopper,53,Medium-Low,2023-05-31
C006820,Trendy,31,Medium-High,2023-08-02
C006821,Casual Shopper,38,Medium-Low,2023-12-16
C006822,Premium,35,High,2023-10-05
C006823,Trendy,22,Medium-High,2023-03-09
C006824,Fitness Enthusiast,30,Medium-High,2023-08-31
C006825,Fitness Enthusiast,49,Medium-High,2023-06-27
C006826,Trendy,18,Medium-High,2023-08-04
C006827,Casual Shopper,44,Medium-Low,2023-08-16
C006828,Trendy,44,Medium-High,2023-11-27
C006829,Fitness Enthusiast,35,Medium-High,2023-01-11
C006830,Casual Shopper,45,Medium-Low,2023-05-30
C006831,Fitness Enthusiast,22,Medium-High,2023-04-07
C006832,Value-Conscious,20,Medium,2023-02-02
C006833,Fitness Enthusiast,29,Medium-High,2023-01-12
C006834,Fitness Enthusiast,38,Medium-High,2023-04-29
C006835,Casual Shopper,58,Medium-Low,2023-09-24
C006836,Trendy,35,Medium-High,2023-11-27
C006837,Casual Shopper,29,Medium-Low,2023-06-21
C006838,Casual Shopper,48,Medium-Low,2023-07-30
C006839,Value-Conscious,18,Medium,2023-10-24
C006840,Casual Shopper,18,Medium-Low,2023-06-25
C006841,Casual Shopper,58,Medium-Low,2023-12-02
C006842,Premium,25,High,2023-11-27
C006843,Value-Conscious,52,Medium,2023-06-17
C006844,Casual Shopper,50,Medium-Low,2023-09-06
C006845,Trendy,46,Medium-High,2023-10-31
C006846,Fitness Enthusiast,48,Medium-High,2023-12-07
C006847,Value-Conscious,61,Medium,2023-12-23
C006848,Fitness Enthusiast,48,Medium-High,2023-09-29
C006849,Value-Conscious,18,Medium,2023-10-08
C006850,Trendy,38,Medium-High,2023-08-16
C006851,Value-Conscious,36,Medium,2023-08-23
C006852,Value-Conscious,27,Medium,2023-06-05
C006853,Value-Conscious,30,Medium,2023-10-18
C006854,Fitness Enthusiast,33,Medium-High,2023-03-09
C006855,Trendy,31,Medium-High,2023-06-06
C006856,Fitness Enthusiast,50,Medium-High,2023-03-29
C006857,Trendy,31,Medium-High,2023-05-14
C006858,Casual Shopper,65,Medium-Low,2023-04-27
C006859,Trendy,26,Medium-High,2023-09-05
C006860,Casual Shopper,29,Medium-Low,2023-07-10
C006861,Trendy,32,Medium-High,2023-05-28
C006862,Trendy,25,Medium-High,2023-01-25
C006863,Casual Shopper,32,Medium-Low,2023-03-17
C006864,Casual Shopper,27,Medium-Low,2023-06-30
C006865,Casual Shopper,44,Medium-Low,2023-05-26
C006866,Trendy,29,Medium-High,2023-08-22
C006867,Trendy,23,Medium-High,2023-03-27
C006868,Value-Conscious,30,Medium,2023-11-13
C006869,Premium,34,High,2023-03-24
C006870,Fitness Enthusiast,31,Medium-High,2023-12-31
C006871,Fitness Enthusiast,65,Medium-High,2023-10-02
C006872,Premium,40,High,2023-05-27
C006873,Value-Conscious,20,Medium,2023-04-04
C006874,Value-Conscious,42,Medium,2023-03-31
C006875,Casual Shopper,38,Medium-Low,2023-12-29
C006876,Value-Conscious,41,Medium,2023-12-21
C006877,Trendy,42,Medium-High,2023-12-08
C006878,Trendy,51,Medium-High,2023-03-20
C006879,Casual Shopper,33,Medium-Low,2023-03-24
C006880,Value-Conscious,34,Medium,2023-05-02
C006881,Fitness Enthusiast,26,Medium-High,2023-03-01
C006882,Fitness Enthusiast,37,Medium-High,2023-01-22
C006883,Value-Conscious,25,Medium,2023-06-12
C006884,Trendy,22,Medium-High,2023-10-22
C006885,Trendy,56,Medium-High,2023-03-06
C006886,Value-Conscious,34,Medium,2023-08-14
C006887,Casual Shopper,41,Medium-Low,2023-05-14
C006888,Casual Shopper,27,Medium-Low,2023-07-09
C006889,Casual Shopper,59,Medium-Low,2023-04-05
C006890,Premium,32,High,2023-04-16
C006891,Fitness Enthusiast,53,Medium-High,2023-10-15
C006892,Premium,41,High,2023-12-29
C006893,Fitness Enthusiast,35,Medium-High,2023-01-18
C006894,Trendy,39,Medium-High,2023-12-07
C006895,Casual Shopper,34,Medium-Low,2023-06-12
C006896,Fitness Enthusiast,18,Medium-High,2023-06-26
C006897,Fitness Enthusiast,33,Medium-High,2023-03-17
C006898,Value-Conscious,38,Medium,2023-07-10
C006899,Value-Conscious,18,Medium,2023-08-18
C006900,Value-Conscious,27,Medium,2023-10-04
C006901,Casual Shopper,44,Medium-Low,2023-03-25
C006902,Casual Shopper,45,Medium-Low,2023-10-01
C006903,Premium,64,High,2023-06-04
C006904,Premium,47,High,2023-03-04
C006905,Value-Conscious,46,Medium,2023-01-13
C006906,Fitness Enthusiast,39,Medium-High,2023-07-27
C006907,Trendy,49,Medium-High,2023-09-13
C006908,Trendy,37,Medium-High,2023-03-16
C006909,Trendy,35,Medium-High,2023-08-23
C006910,Fitness Enthusiast,36,Medium-High,2023-06-13
C006911,Value-Conscious,49,Medium,2023-03-21
C006912,Premium,36,High,2023-01-03
C006913,Casual Shopper,40,Medium-Low,2023-10-07
C006914,Casual Shopper,28,Medium-Low,2023-09-17
C006915,Value-Conscious,58,Medium,2023-06-19
C006916,Casual Shopper,31,Medium-Low,2023-11-28
C006917,Trendy,35,Medium-High,2023-12-28
C006918,Trendy,46,Medium-High,2023-06-01
C006919,Premium,51,High,2023-08-31
C006920,Value-Conscious,36,Medium,2023-05-29
C006921,Trendy,44,Medium-High,2023-10-21
C006922,Trendy,25,Medium-High,2023-12-08
C006923,Fitness Enthusiast,38,Medium-High,2023-03-17
C006924,Casual Shopper,44,Medium-Low,2023-10-17
C006925,Trendy,53,Medium-High,2023-08-15
C006926,Fitness Enthusiast,20,Medium-High,2023-06-23
C006927,Trendy,23,Medium-High,2023-12-19
C006928,Trendy,18,Medium-High,2023-02-27
C006929,Premium,18,High,2023-09-03
C006930,Trendy,21,Medium-High,2023-01-21
C006931,Value-Conscious,46,Medium,2023-03-13
C006932,Fitness Enthusiast,38,Medium-High,2023-12-14
C006933,Trendy,23,Medium-High,2023-10-10
C006934,Premium,50,High,2023-03-01
C006935,Premium,36,High,2023-06-07
C006936,Casual Shopper,46,Medium-Low,2023-01-13
C006937,Casual Shopper,38,Medium-Low,2023-07-25
C006938,Fitness Enthusiast,37,Medium-High,2023-11-13
C006939,Trendy,37,Medium-High,2023-04-23
C006940,Casual Shopper,29,Medium-Low,2023-08-17
C006941,Fitness Enthusiast,49,Medium-High,2023-07-02
C006942,Premium,18,High,2023-02-17
C006943,Value-Conscious,35,Medium,2023-06-17
C006944,Casual Shopper,26,Medium-Low,2023-01-29
C006945,Value-Conscious,18,Medium,2023-11-08
C006946,Premium,36,High,2023-11-25
C006947,Trendy,36,Medium-High,2023-04-10
C006948,Premium,25,High,2023-10-26
C006949,Premium,61,High,2023-09-27
C006950,Premium,49,High,2023-04-24
C006951,Trendy,41,Medium-High,2023-05-23
C006952,Premium,44,High,2023-04-11
C006953,Trendy,32,Medium-High,2023-01-12
C006954,Fitness Enthusiast,35,Medium-High,2023-02-12
C006955,Fitness Enthusiast,38,Medium-High,2023-10-03
C006956,Casual Shopper,38,Medium-Low,2023-08-17
C006957,Casual Shopper,47,Medium-Low,2023-12-13
C006958,Casual Shopper,42,Medium-Low,2023-12-10
C006959,Value-Conscious,44,Medium,2023-02-14
C006960,Premium,31,High,2023-09-20
C006961,Casual Shopper,35,Medium-Low,2023-07-21
C006962,Fitness Enthusiast,35,Medium-High,2023-04-10
C006963,Casual Shopper,29,Medium-Low,2023-09-09
C006964,Value-Conscious,18,Medium,2023-06-12
C006965,Value-Conscious,18,Medium,2023-11-05
C006966,Casual Shopper,21,Medium-Low,2023-11-06
C006967,Casual Shopper,23,Medium-Low,2023-09-19
C006968,Casual Shopper,26,Medium-Low,2023-01-29
C006969,Casual Shopper,35,Medium-Low,2023-12-08
C006970,Casual Shopper,49,Medium-Low,2023-07-04
C006971,Premium,18,High,2023-07-23
C006972,Value-Conscious,30,Medium,2023-03-17
C006973,Trendy,42,Medium-High,2023-08-07
C006974,Trendy,44,Medium-High,2023-07-09
C006975,Trendy,40,Medium-High,2023-07-17
C006976,Trendy,34,Medium-High,2023-07-10
C006977,Value-Conscious,41,Medium,2023-01-07
C006978,Trendy,18,Medium-High,2023-05-26
C006979,Premium,41,High,2023-06-26
C006980,Casual Shopper,45,Medium-Low,2023-06-29
C006981,Premium,41,High,2023-06-07
C006982,Fitness Enthusiast,32,Medium-High,2023-08-17
C006983,Value-Conscious,32,Medium,2023-10-15
C006984,Value-Conscious,20,Medium,2023-02-14
C006985,Casual Shopper,33,Medium-Low,2023-04-21
C006986,Premium,38,High,2023-08-16
C006987,Fitness Enthusiast,40,Medium-High,2023-08-01
C006988,Value-Conscious,37,Medium,2023-08-15
C006989,Premium,18,High,2023-05-28
C006990,Value-Conscious,26,Medium,2023-03-25
C006991,Fitness Enthusiast,41,Medium-High,2023-08-06
C006992,Value-Conscious,47,Medium,2023-08-01
C006993,Casual Shopper,28,Medium-Low,2023-03-13
C006994,Fitness Enthusiast,54,Medium-High,2023-10-28
C006995,Value-Conscious,32,Medium,2023-11-03
C006996,Casual Shopper,33,Medium-Low,2023-02-14
C006997,Casual Shopper,24,Medium-Low,2023-03-15
C006998,Premium,29,High,2023-04-17
C006999,Value-Conscious,18,Medium,2023-06-05
C007000,Value-Conscious,31,Medium,2023-09-01
C007001,Fitness Enthusiast,56,Medium-High,2023-09-26
C007002,Premium,36,High,2023-06-21
C007003,Value-Conscious,18,Medium,2023-02-03
C007004,Premium,33,High,2023-10-30
C007005,Fitness Enthusiast,39,Medium-High,2023-07-12
C007006,Premium,33,High,2023-02-15
C007007,Casual Shopper,20,Medium-Low,2023-01-04
C007008,Value-Conscious,33,Medium,2023-07-29
C007009,Fitness Enthusiast,37,Medium-High,2023-11-24
C007010,Casual Shopper,44,Medium-Low,2023-05-20
C007011,Casual Shopper,47,Medium-Low,2023-08-01
C007012,Casual Shopper,40,Medium-Low,2023-03-31
C007013,Trendy,44,Medium-High,2023-10-12
C007014,Trendy,24,Medium-High,2023-08-25
C007015,Value-Conscious,42,Medium,2023-12-30
C007016,Fitness Enthusiast,46,Medium-High,2023-10-18
C007017,Value-Conscious,19,Medium,2023-03-12
C007018,Fitness Enthusiast,43,Medium-High,2023-04-13
C007019,Premium,48,High,2023-04-06
C007020,Value-Conscious,42,Medium,2023-07-15
C007021,Fitness Enthusiast,29,Medium-High,2023-05-29
C007022,Premium,44,High,2023-10-11
C007023,Value-Conscious,42,Medium,2023-09-09
C007024,Fitness Enthusiast,31,Medium-High,2023-01-22
C007025,Premium,65,High,2023-06-04
C007026,Premium,18,High,2023-10-27
C007027,Value-Conscious,39,Medium,2023-06-05
C007028,Casual Shopper,18,Medium-Low,2023-09-10
C007029,Casual Shopper,38,Medium-Low,2023-10-14
C007030,Casual Shopper,31,Medium-Low,2023-08-26
C007031,Fitness Enthusiast,46,Medium-High,2023-04-25
C007032,Fitness Enthusiast,33,Medium-High,2023-01-14
