customer_id,favorite_category,recommended_products,recommendation_count
C049830,Books & Media,"P01689,P01602,P01592,P01566,P01605,P01555,P01567,P01664,P01670,P01547",10
C045492,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C007627,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C019336,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C021288,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C007479,Electronics,"P00287,P00211,P00190,P00054,P00140,P00155,P00083,P00368,P00258,P00434",10
C045503,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C008978,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C049054,Home & Furniture,"P00974,P01027,P00965,P01018,P00817,P00819,P00964,P01048,P00879,P00844",10
C040348,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C042246,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C018188,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C044509,Home & Furniture,"P00974,P01027,P00965,P01018,P00817,P00819,P00964,P01048,P00879,P00844",10
C036022,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C007142,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C027461,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C011669,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C042043,Electronics,"P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00083,P00368,P00258",10
C016707,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C005505,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C010145,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C049425,Beauty & Personal Care,"P01528,P01442,P01538,P01472,P01440,P01419,P01425,P01516,P01346,P01395",10
C019488,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00155,P00083,P00368",10
C048394,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C044430,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C013579,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C044685,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C048269,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C014006,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C033650,Home & Furniture,"P00974,P01027,P00965,P01018,P00817,P00819,P00964,P01048,P00879,P00844",10
C000519,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C018660,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C011630,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C017833,Fashion,"P00455,P00758,P00466,P00600,P00465,P00667,P00774,P00622,P00729,P00752",10
C048547,Electronics,"P00287,P00276,P00211,P00190,P00054,P00140,P00256,P00155,P00083,P00368",10
C023614,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C019754,Home & Furniture,"P00974,P01027,P00965,P01018,P00817,P00819,P00964,P01048,P00879,P00844",10
C017984,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C042171,Beauty & Personal Care,"P01528,P01442,P01538,P01472,P01440,P01419,P01425,P01516,P01346,P01395",10
C043015,Electronics,"P00287,P00276,P00211,P00309,P00054,P00140,P00256,P00155,P00083,P00368",10
C048620,Electronics,"P00287,P00276,P00211,P00309,P00190,P00140,P00256,P00155,P00083,P00368",10
C006749,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C022493,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C015895,Home & Furniture,"P00974,P01027,P00965,P01018,P00817,P00819,P00964,P01048,P00879,P00844",10
C013985,Home & Furniture,"P00974,P01027,P00965,P01018,P00817,P00819,P00964,P01048,P00879,P00844",10
C012653,Beauty & Personal Care,"P01528,P01442,P01538,P01472,P01440,P01419,P01425,P01516,P01346,P01395",10
C034298,Fashion,"P00455,P00758,P00466,P00600,P00465,P00667,P00774,P00622,P00729,P00752",10
C037231,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C033470,Electronics,"P00287,P00276,P00211,P00309,P00190,P00140,P00256,P00155,P00083,P00368",10
C038066,Beauty & Personal Care,"P01528,P01442,P01538,P01472,P01440,P01419,P01425,P01516,P01346,P01395",10
C040500,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C048118,Electronics,"P00287,P00276,P00211,P00309,P00054,P00140,P00256,P00155,P00083,P00368",10
C018186,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C028899,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00155,P00083,P00368",10
C028555,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C039271,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C017756,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C045315,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C011249,Fashion,"P00455,P00758,P00466,P00600,P00465,P00667,P00774,P00622,P00729,P00752",10
C044971,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C020054,Grocery & Food,"P01135,P01307,P01207,P01161,P01174,P01114,P01340,P01263,P01213,P01196",10
C044783,Electronics,"P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083,P00368,P00258",10
C018864,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C006541,Fashion,"P00455,P00758,P00466,P00600,P00465,P00667,P00774,P00622,P00729,P00752",10
C004396,Grocery & Food,"P01135,P01307,P01207,P01161,P01127,P01174,P01114,P01340,P01263,P01196",10
C013723,Fashion,"P00455,P00758,P00466,P00600,P00465,P00667,P00774,P00622,P00729,P00752",10
C022522,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C038601,Fashion,"P00455,P00758,P00466,P00600,P00465,P00667,P00774,P00622,P00729,P00752",10
C011042,Home & Furniture,"P00974,P01027,P01018,P00817,P00819,P00964,P01048,P00879,P00844,P01090",10
C033910,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C012127,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C025538,Fashion,"P00455,P00758,P00466,P00600,P00465,P00667,P00774,P00622,P00729,P00752",10
C000281,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00083,P00368",10
C030786,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C022430,Home & Furniture,"P00974,P01027,P00965,P01018,P00817,P00819,P00964,P01048,P00879,P00844",10
C014715,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00256,P00155,P00083,P00368",10
C015788,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C016793,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C018162,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C042688,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C021081,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C000858,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C018645,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C014387,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C041522,Electronics,"P00287,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083,P00368",10
C039216,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C046806,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C013067,Fashion,"P00455,P00758,P00466,P00600,P00465,P00667,P00774,P00622,P00729,P00752",10
C027189,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C028448,Fashion,"P00455,P00758,P00466,P00600,P00465,P00667,P00774,P00622,P00729,P00752",10
C046065,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C011654,Beauty & Personal Care,"P01528,P01442,P01538,P01472,P01440,P01419,P01425,P01516,P01346,P01395",10
C043111,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C034483,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C038636,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C008758,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C025687,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00155,P00083,P00368",10
C045261,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C030612,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C024549,Home & Furniture,"P00974,P01027,P00965,P01018,P00817,P00819,P00964,P01048,P00879,P00844",10
C014361,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C021134,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C029058,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C037808,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C038940,Fashion,"P00455,P00758,P00466,P00600,P00465,P00667,P00774,P00622,P00729,P00614",10
C005773,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00083,P00368",10
C027410,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00256,P00155,P00083,P00368",10
C042692,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C025624,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C035366,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C040399,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C037609,Electronics,"P00287,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083,P00368",10
C029225,Fashion,"P00455,P00758,P00466,P00600,P00465,P00667,P00774,P00622,P00729,P00752",10
C025396,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C002883,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C043080,Beauty & Personal Care,"P01528,P01442,P01538,P01472,P01440,P01419,P01425,P01516,P01346,P01395",10
C014851,Home & Furniture,"P00974,P01027,P00965,P01018,P00817,P00819,P00964,P01048,P00879,P00844",10
C035901,Home & Furniture,"P00974,P01027,P00965,P01018,P00817,P00819,P00964,P01048,P00879,P00844",10
C029785,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C043847,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C002220,Fashion,"P00455,P00758,P00466,P00600,P00465,P00667,P00774,P00622,P00729,P00752",10
C046451,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C021364,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00256,P00155,P00083,P00368",10
C046599,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C034258,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C011512,Fashion,"P00455,P00758,P00466,P00600,P00465,P00667,P00774,P00622,P00729,P00752",10
C033370,Beauty & Personal Care,"P01528,P01442,P01538,P01472,P01440,P01419,P01425,P01516,P01346,P01395",10
C040704,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C038799,Electronics,"P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083,P00368",10
C010907,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C033695,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C023948,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C033403,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C000940,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C045344,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C046582,Fashion,"P00455,P00758,P00466,P00600,P00465,P00667,P00774,P00622,P00729,P00752",10
C039332,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C047241,Fashion,"P00455,P00758,P00466,P00600,P00465,P00667,P00774,P00622,P00729,P00752",10
C007042,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C044664,Books & Media,"P01689,P01602,P01592,P01566,P01605,P01555,P01567,P01664,P01670,P01547",10
C048158,Fashion,"P00455,P00758,P00466,P00600,P00465,P00667,P00774,P00622,P00729,P00752",10
C035863,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C045133,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C047918,Home & Furniture,"P00974,P01027,P00965,P01018,P00817,P00819,P00964,P01048,P00879,P00844",10
C003360,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C008404,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C044618,Electronics,"P00287,P00276,P00211,P00309,P00054,P00140,P00256,P00155,P00083,P00368",10
C035750,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C003496,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C039887,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C015671,Beauty & Personal Care,"P01528,P01442,P01538,P01472,P01440,P01419,P01425,P01516,P01346,P01395",10
C003733,Beauty & Personal Care,"P01528,P01442,P01538,P01472,P01440,P01419,P01425,P01516,P01346,P01395",10
C033177,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C005973,Fashion,"P00455,P00758,P00466,P00600,P00465,P00667,P00774,P00622,P00729,P00752",10
C024310,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C032422,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C033192,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C025280,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C005465,Fashion,"P00455,P00758,P00466,P00600,P00465,P00667,P00774,P00622,P00729,P00752",10
C039842,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C010845,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C017438,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C006243,Fashion,"P00455,P00758,P00466,P00600,P00465,P00667,P00774,P00622,P00752,P00614",10
C024133,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C018749,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C008316,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C048735,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C023596,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C013261,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C002669,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C027537,Beauty & Personal Care,"P01528,P01442,P01538,P01472,P01440,P01419,P01425,P01516,P01346,P01395",10
C034649,Home & Furniture,"P00974,P01027,P00965,P01018,P00817,P00819,P00964,P01048,P00879,P00844",10
C038027,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C029813,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C023751,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C026316,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00155,P00083,P00368",10
C030851,Electronics,"P00287,P00276,P00211,P00309,P00054,P00140,P00256,P00155,P00083,P00368",10
C044641,Fashion,"P00455,P00758,P00466,P00600,P00465,P00667,P00774,P00622,P00729,P00752",10
C022544,Fashion,"P00455,P00758,P00466,P00600,P00465,P00667,P00774,P00622,P00729,P00752",10
C016798,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C029720,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C038341,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C026315,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C021507,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C035135,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C016691,Fashion,"P00455,P00758,P00466,P00600,P00465,P00667,P00774,P00622,P00729,P00752",10
C046386,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00256,P00155,P00083,P00368",10
C019992,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C015824,Grocery & Food,"P01135,P01307,P01161,P01127,P01174,P01114,P01340,P01263,P01213,P01196",10
C028289,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C048563,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C025912,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C041661,Fashion,"P00455,P00758,P00466,P00600,P00465,P00667,P00774,P00622,P00729,P00752",10
C045433,Beauty & Personal Care,"P01528,P01442,P01538,P01472,P01440,P01419,P01425,P01516,P01346,P01395",10
C022443,Beauty & Personal Care,"P01528,P01442,P01538,P01472,P01440,P01419,P01425,P01516,P01346,P01395",10
C003361,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C046719,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C002834,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C036747,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C025743,Beauty & Personal Care,"P01528,P01442,P01538,P01472,P01440,P01419,P01425,P01516,P01346,P01395",10
C039855,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C009158,Electronics,"P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083,P00368,P00258",10
C010192,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
C020524,Fashion,"P00455,P00758,P00466,P00600,P00465,P00667,P00774,P00622,P00729,P00752",10
C042855,Electronics,"P00287,P00276,P00211,P00309,P00190,P00054,P00140,P00256,P00155,P00083",10
