CustomerID,Segment,Age,IncomeLevel,JoinDate,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Total,RFM_Segment
C006647,Fitness Enthusiast,58,Medium-High,2023-10-23,79.0,7.0,10378.64,3,2,2,322,7.0,Potential Loyalists
C006648,Value-Conscious,55,Medium,2023-10-11,7.0,13.0,11453.17,5,5,2,552,12.0,Loyal Customers
C006649,Trendy,18,Medium-High,2023-04-28,235.0,3.0,6644.4400000000005,1,1,1,111,3.0,Lost Customers
C006650,Premium,28,High,2023-02-14,13.0,9.0,25959.97,5,4,5,545,14.0,Champions
C006651,Value-Conscious,37,Medium,2023-07-30,194.0,12.0,13469.68,1,5,3,153,9.0,Potential Loyalists
C006652,Casual Shopper,18,Medium-Low,2023-09-25,160.0,5.0,9245.94,1,1,2,112,4.0,Lost Customers
C006653,Casual Shopper,19,Medium-Low,2023-09-08,93.0,9.0,24963.63,2,4,5,245,11.0,Loyal Customers
C006654,Casual Shopper,18,Medium-Low,2023-04-21,213.0,6.0,15370.119999999999,1,2,3,123,6.0,At Risk
C006655,Trendy,34,Medium-High,2023-10-30,145.0,8.0,19071.68,1,3,4,134,8.0,Potential Loyalists
C006656,Casual Shopper,38,Medium-Low,2023-08-31,24.0,4.0,7653.1900000000005,4,1,1,411,6.0,Recent Customers
C006657,Premium,46,High,2023-08-25,97.0,13.0,49070.66,2,5,5,255,12.0,Loyal Customers
C006658,Fitness Enthusiast,39,Medium-High,2023-05-23,2.0,10.0,17844.74,5,4,4,544,13.0,Champions
C006659,Fitness Enthusiast,41,Medium-High,2023-01-08,125.0,5.0,8713.74,2,1,1,211,4.0,Lost Customers
C006660,Trendy,18,Medium-High,2023-08-08,128.0,3.0,5097.7300000000005,2,1,1,211,4.0,Lost Customers
C006661,Trendy,36,Medium-High,2023-05-07,37.0,7.0,10913.43,4,2,2,422,8.0,Potential Loyalists
C006662,Fitness Enthusiast,33,Medium-High,2023-05-07,20.0,10.0,20917.13,5,4,4,544,13.0,Champions
C006663,Trendy,26,Medium-High,2023-06-17,569.0,2.0,5003.299999999999,1,1,1,111,3.0,Lost Customers
C006664,Casual Shopper,29,Medium-Low,2023-08-11,140.0,9.0,27661.96,1,4,5,145,10.0,Loyal Customers
C006665,Value-Conscious,38,Medium,2023-10-24,95.0,13.0,12901.61,2,5,3,253,10.0,Loyal Customers
C006666,Casual Shopper,42,Medium-Low,2023-04-24,27.0,14.0,27546.14,4,5,5,455,14.0,Champions
C006667,Trendy,56,Medium-High,2023-10-30,16.0,7.0,9215.43,5,2,2,522,9.0,Potential Loyalists
C006668,Premium,38,High,2023-03-18,56.0,12.0,36387.270000000004,3,5,5,355,13.0,Champions
C006669,Casual Shopper,43,Medium-Low,2023-10-21,109.0,5.0,6694.030000000001,2,1,1,211,4.0,Lost Customers
C006670,Casual Shopper,43,Medium-Low,2023-01-03,32.0,8.0,11963.52,4,3,2,432,9.0,Potential Loyalists
C006671,Value-Conscious,47,Medium,2023-08-02,119.0,4.0,4751.59,2,1,1,211,4.0,Lost Customers
C006672,Value-Conscious,21,Medium,2023-01-23,26.0,5.0,8953.41,4,1,2,412,7.0,Potential Loyalists
C006673,Fitness Enthusiast,34,Medium-High,2023-01-21,236.0,4.0,4434.62,1,1,1,111,3.0,Lost Customers
C006674,Trendy,23,Medium-High,2023-08-29,23.0,11.0,17073.36,4,5,3,453,12.0,Loyal Customers
C006675,Value-Conscious,24,Medium,2023-09-16,198.0,8.0,5923.01,1,3,1,131,5.0,At Risk
C006676,Casual Shopper,39,Medium-Low,2023-01-18,32.0,7.0,15239.65,4,2,3,423,9.0,Potential Loyalists
C006677,Fitness Enthusiast,39,Medium-High,2023-08-06,73.0,3.0,4766.120000000001,3,1,1,311,5.0,Recent Customers
C006678,Value-Conscious,38,Medium,2023-09-29,52.0,9.0,11971.630000000001,3,4,2,342,9.0,Potential Loyalists
C006679,Value-Conscious,27,Medium,2023-07-21,110.0,11.0,9633.97,2,5,2,252,9.0,Potential Loyalists
C006680,Fitness Enthusiast,35,Medium-High,2023-09-03,21.0,5.0,13423.44,5,1,3,513,9.0,Potential Loyalists
C006681,Premium,30,High,2023-12-23,55.0,10.0,48553.26,3,4,5,345,12.0,Loyal Customers
C006682,Premium,38,High,2023-02-20,71.0,8.0,25816.81,3,3,5,335,11.0,Loyal Customers
C006683,Casual Shopper,46,Medium-Low,2023-08-20,61.0,6.0,8381.51,3,2,1,321,6.0,Recent Customers
C006684,Trendy,23,Medium-High,2023-09-11,13.0,8.0,11329.86,5,3,2,532,10.0,Loyal Customers
C006685,Premium,34,High,2023-05-04,16.0,6.0,29937.88,5,2,5,525,12.0,Loyal Customers
C006686,Casual Shopper,43,Medium-Low,2023-02-12,15.0,7.0,20077.82,5,2,4,524,11.0,Loyal Customers
C006687,Trendy,18,Medium-High,2023-10-13,122.0,6.0,11962.37,2,2,2,222,6.0,At Risk
C006688,Value-Conscious,45,Medium,2023-01-07,123.0,9.0,9780.390000000001,2,4,2,242,8.0,Potential Loyalists
C006689,Trendy,18,Medium-High,2023-12-21,2.0,10.0,14800.710000000001,5,4,3,543,12.0,Loyal Customers
C006690,Casual Shopper,21,Medium-Low,2023-07-28,82.0,6.0,14646.89,2,2,3,223,7.0,Potential Loyalists
C006691,Casual Shopper,33,Medium-Low,2023-04-22,47.0,11.0,28373.11,3,5,5,355,13.0,Champions
C006692,Trendy,30,Medium-High,2023-03-09,23.0,9.0,14003.689999999999,4,4,3,443,11.0,Loyal Customers
C006693,Premium,29,High,2023-07-03,391.0,4.0,17267.18,1,1,3,113,5.0,At Risk
C006694,Casual Shopper,55,Medium-Low,2023-06-01,17.0,15.0,47891.77,5,5,5,555,15.0,Champions
C006695,Fitness Enthusiast,20,Medium-High,2023-05-03,54.0,6.0,12905.72,3,2,3,323,8.0,Potential Loyalists
C006696,Casual Shopper,39,Medium-Low,2023-11-28,140.0,7.0,17680.99,1,2,4,124,7.0,Potential Loyalists
C006697,Fitness Enthusiast,56,Medium-High,2023-02-16,111.0,12.0,20356.72,2,5,4,254,11.0,Loyal Customers
C006698,Value-Conscious,44,Medium,2023-01-09,38.0,7.0,9248.869999999999,4,2,2,422,8.0,Potential Loyalists
C006699,Value-Conscious,38,Medium,2023-09-03,39.0,11.0,10927.86,4,5,2,452,11.0,Loyal Customers
C006700,Casual Shopper,36,Medium-Low,2023-12-09,505.0,2.0,11448.06,1,1,2,112,4.0,Lost Customers
C006701,Casual Shopper,29,Medium-Low,2023-06-06,4.0,11.0,16500.65,5,5,3,553,13.0,Champions
C006702,Trendy,28,Medium-High,2023-03-24,86.0,10.0,20230.829999999998,2,4,4,244,10.0,Loyal Customers
C006703,Value-Conscious,18,Medium,2023-12-27,14.0,5.0,6138.08,5,1,1,511,7.0,Potential Loyalists
C006704,Casual Shopper,45,Medium-Low,2023-08-24,1.0,10.0,21283.15,5,4,4,544,13.0,Champions
C006705,Casual Shopper,19,Medium-Low,2023-10-20,30.0,4.0,7186.88,4,1,1,411,6.0,Recent Customers
C006706,Casual Shopper,33,Medium-Low,2023-10-26,92.0,10.0,18073.489999999998,2,4,4,244,10.0,Loyal Customers
C006707,Fitness Enthusiast,30,Medium-High,2023-01-13,64.0,10.0,14982.06,3,4,3,343,10.0,Loyal Customers
C006708,Premium,36,High,2023-08-21,87.0,9.0,30557.010000000002,2,4,5,245,11.0,Loyal Customers
C006709,Value-Conscious,41,Medium,2023-08-26,30.0,7.0,7747.91,4,2,1,421,7.0,Potential Loyalists
C006710,Casual Shopper,28,Medium-Low,2023-03-12,105.0,8.0,16573.97,2,3,3,233,8.0,Potential Loyalists
C006711,Value-Conscious,21,Medium,2023-12-27,136.0,11.0,8955.09,2,5,2,252,9.0,Potential Loyalists
C006712,Fitness Enthusiast,26,Medium-High,2023-07-27,12.0,7.0,11260.46,5,2,2,522,9.0,Potential Loyalists
C006713,Trendy,23,Medium-High,2023-04-05,96.0,8.0,14312.82,2,3,3,233,8.0,Potential Loyalists
C006714,Casual Shopper,56,Medium-Low,2023-07-09,243.0,4.0,11882.63,1,1,2,112,4.0,Lost Customers
C006715,Value-Conscious,49,Medium,2023-11-17,52.0,6.0,7143.89,3,2,1,321,6.0,Recent Customers
C006716,Trendy,18,Medium-High,2023-08-26,208.0,7.0,10242.08,1,2,2,122,5.0,At Risk
C006717,Value-Conscious,30,Medium,2023-12-27,136.0,9.0,11111.91,2,4,2,242,8.0,Potential Loyalists
C006718,Trendy,22,Medium-High,2023-11-21,244.0,9.0,11392.14,1,4,2,142,7.0,Potential Loyalists
C006719,Casual Shopper,26,Medium-Low,2023-01-01,9.0,6.0,10813.68,5,2,2,522,9.0,Potential Loyalists
C006720,Trendy,27,Medium-High,2023-11-18,123.0,11.0,19974.64,2,5,4,254,11.0,Loyal Customers
C006721,Trendy,24,Medium-High,2023-02-06,85.0,7.0,11731.720000000001,2,2,2,222,6.0,At Risk
C006722,Trendy,44,Medium-High,2023-07-17,22.0,13.0,22285.56,4,5,4,454,13.0,Champions
C006723,Fitness Enthusiast,37,Medium-High,2023-12-20,36.0,5.0,8721.82,4,1,1,411,6.0,Recent Customers
C006724,Value-Conscious,36,Medium,2023-06-20,29.0,11.0,9602.36,4,5,2,452,11.0,Loyal Customers
C006725,Value-Conscious,50,Medium,2023-09-29,117.0,6.0,5984.68,2,2,1,221,5.0,At Risk
C006726,Fitness Enthusiast,43,Medium-High,2023-01-17,389.0,4.0,9545.84,1,1,2,112,4.0,Lost Customers
C006727,Casual Shopper,34,Medium-Low,2023-06-01,49.0,7.0,26350.86,3,2,5,325,10.0,Loyal Customers
C006728,Value-Conscious,37,Medium,2023-08-07,84.0,9.0,12204.61,2,4,2,242,8.0,Potential Loyalists
C006729,Trendy,45,Medium-High,2023-05-19,47.0,5.0,8664.94,3,1,1,311,5.0,Recent Customers
C006730,Casual Shopper,45,Medium-Low,2023-12-24,15.0,12.0,33039.82,5,5,5,555,15.0,Champions
C006731,Value-Conscious,18,Medium,2023-11-10,12.0,7.0,6461.09,5,2,1,521,8.0,Potential Loyalists
C006732,Premium,39,High,2023-10-05,127.0,6.0,28476.04,2,2,5,225,9.0,Potential Loyalists
C006733,Trendy,35,Medium-High,2023-10-22,87.0,8.0,7675.200000000001,2,3,1,231,6.0,At Risk
C006734,Fitness Enthusiast,41,Medium-High,2023-04-17,280.0,9.0,23184.190000000002,1,4,4,144,9.0,Potential Loyalists
C006735,Premium,18,High,2023-12-17,117.0,10.0,37335.83,2,4,5,245,11.0,Loyal Customers
C006736,Casual Shopper,47,Medium-Low,2023-02-11,124.0,6.0,10689.47,2,2,2,222,6.0,At Risk
C006737,Value-Conscious,42,Medium,2023-11-14,19.0,10.0,9272.09,5,4,2,542,11.0,Loyal Customers
C006738,Value-Conscious,29,Medium,2023-06-21,54.0,9.0,9143.38,3,4,2,342,9.0,Potential Loyalists
C006739,Premium,54,High,2023-01-29,29.0,7.0,28195.9,4,2,5,425,11.0,Loyal Customers
C006740,Value-Conscious,21,Medium,2023-09-21,248.0,4.0,4677.75,1,1,1,111,3.0,Lost Customers
C006741,Trendy,36,Medium-High,2023-12-12,48.0,7.0,22903.82,3,2,4,324,9.0,Potential Loyalists
C006742,Casual Shopper,27,Medium-Low,2023-07-06,405.0,2.0,2227.9300000000003,1,1,1,111,3.0,Lost Customers
C006743,Trendy,25,Medium-High,2023-01-27,52.0,3.0,2641.92,3,1,1,311,5.0,Recent Customers
C006744,Value-Conscious,33,Medium,2023-02-26,35.0,7.0,4593.43,4,2,1,421,7.0,Potential Loyalists
C006745,Value-Conscious,65,Medium,2023-07-16,14.0,10.0,10323.71,5,4,2,542,11.0,Loyal Customers
C006746,Fitness Enthusiast,18,Medium-High,2023-07-07,27.0,10.0,22140.05,4,4,4,444,12.0,Loyal Customers
C006747,Premium,42,High,2023-08-27,330.0,9.0,25351.23,1,4,5,145,10.0,Loyal Customers
C006748,Trendy,64,Medium-High,2023-11-13,193.0,10.0,18607.75,1,4,4,144,9.0,Potential Loyalists
C006749,Fitness Enthusiast,20,Medium-High,2023-01-21,41.0,5.0,13232.71,4,1,3,413,8.0,Potential Loyalists
C006750,Premium,50,High,2023-07-07,24.0,11.0,36575.93,4,5,5,455,14.0,Champions
C006751,Value-Conscious,46,Medium,2023-07-07,40.0,8.0,7492.9,4,3,1,431,8.0,Potential Loyalists
C006752,Value-Conscious,18,Medium,2023-03-31,28.0,10.0,12916.68,4,4,3,443,11.0,Loyal Customers
C006753,Trendy,18,Medium-High,2023-11-28,26.0,9.0,15810.48,4,4,3,443,11.0,Loyal Customers
C006754,Fitness Enthusiast,20,Medium-High,2023-10-14,85.0,7.0,15596.07,2,2,3,223,7.0,Potential Loyalists
C006755,Premium,36,High,2023-12-27,89.0,9.0,45769.6,2,4,5,245,11.0,Loyal Customers
C006756,Casual Shopper,41,Medium-Low,2023-02-04,26.0,6.0,12357.21,4,2,2,422,8.0,Potential Loyalists
C006757,Trendy,47,Medium-High,2023-10-15,486.0,6.0,10202.5,1,2,2,122,5.0,At Risk
C006758,Fitness Enthusiast,33,Medium-High,2023-12-30,20.0,9.0,19296.47,5,4,4,544,13.0,Champions
C006759,Value-Conscious,34,Medium,2023-04-15,18.0,12.0,13516.289999999999,5,5,3,553,13.0,Champions
C006760,Fitness Enthusiast,18,Medium-High,2023-03-12,253.0,7.0,22105.11,1,2,4,124,7.0,Potential Loyalists
C006761,Value-Conscious,50,Medium,2023-06-21,77.0,8.0,7134.150000000001,3,3,1,331,7.0,Potential Loyalists
C006762,Casual Shopper,46,Medium-Low,2023-05-03,17.0,9.0,27624.69,5,4,5,545,14.0,Champions
C006763,Trendy,40,Medium-High,2023-10-04,138.0,13.0,28285.02,2,5,5,255,12.0,Loyal Customers
C006764,Casual Shopper,33,Medium-Low,2023-02-28,81.0,8.0,12734.18,2,3,3,233,8.0,Potential Loyalists
C006765,Casual Shopper,50,Medium-Low,2023-11-29,93.0,8.0,21344.23,2,3,4,234,9.0,Potential Loyalists
C006766,Value-Conscious,20,Medium,2023-09-02,134.0,15.0,15716.36,2,5,3,253,10.0,Loyal Customers
C006767,Value-Conscious,37,Medium,2023-10-25,42.0,5.0,5257.52,4,1,1,411,6.0,Recent Customers
C006768,Casual Shopper,56,Medium-Low,2023-12-26,8.0,7.0,5762.95,5,2,1,521,8.0,Potential Loyalists
C006769,Value-Conscious,20,Medium,2023-04-18,19.0,9.0,10701.529999999999,5,4,2,542,11.0,Loyal Customers
C006770,Trendy,60,Medium-High,2023-04-26,9.0,6.0,6616.0199999999995,5,2,1,521,8.0,Potential Loyalists
C006771,Value-Conscious,45,Medium,2023-06-14,261.0,7.0,7472.05,1,2,1,121,4.0,Lost Customers
C006772,Value-Conscious,42,Medium,2023-06-30,15.0,12.0,9694.869999999999,5,5,2,552,12.0,Loyal Customers
C006773,Value-Conscious,50,Medium,2023-05-17,139.0,9.0,8498.46,2,4,1,241,7.0,Potential Loyalists
C006774,Casual Shopper,47,Medium-Low,2023-09-15,25.0,5.0,13126.55,4,1,3,413,8.0,Potential Loyalists
C006775,Casual Shopper,18,Medium-Low,2023-12-15,173.0,13.0,31291.71,1,5,5,155,11.0,Loyal Customers
C006776,Value-Conscious,18,Medium,2023-08-05,14.0,12.0,12379.15,5,5,2,552,12.0,Loyal Customers
C006777,Value-Conscious,27,Medium,2023-05-22,49.0,6.0,7898.58,3,2,1,321,6.0,Recent Customers
C006778,Fitness Enthusiast,38,Medium-High,2023-01-28,9.0,11.0,22930.09,5,5,4,554,14.0,Champions
C006779,Casual Shopper,48,Medium-Low,2023-02-02,43.0,6.0,13970.35,4,2,3,423,9.0,Potential Loyalists
C006780,Value-Conscious,31,Medium,2023-07-10,22.0,10.0,15195.61,4,4,3,443,11.0,Loyal Customers
C006781,Premium,25,High,2023-06-26,57.0,5.0,19423.01,3,1,4,314,8.0,Potential Loyalists
C006782,Casual Shopper,44,Medium-Low,2023-08-20,54.0,9.0,19420.02,3,4,4,344,11.0,Loyal Customers
C006783,Premium,31,High,2023-09-06,40.0,14.0,34107.3,4,5,5,455,14.0,Champions
C006784,Casual Shopper,39,Medium-Low,2023-09-14,321.0,3.0,13804.970000000001,1,1,3,113,5.0,At Risk
C006785,Value-Conscious,34,Medium,2023-09-27,43.0,6.0,6981.240000000001,4,2,1,421,7.0,Potential Loyalists
C006786,Value-Conscious,25,Medium,2023-03-04,276.0,8.0,7409.16,1,3,1,131,5.0,At Risk
C006787,Casual Shopper,26,Medium-Low,2023-08-29,62.0,7.0,11936.29,3,2,2,322,7.0,Potential Loyalists
C006788,Trendy,20,Medium-High,2023-12-30,27.0,11.0,17835.239999999998,4,5,4,454,13.0,Champions
C006789,Value-Conscious,48,Medium,2023-09-30,124.0,9.0,9484.81,2,4,2,242,8.0,Potential Loyalists
C006790,Value-Conscious,29,Medium,2023-12-14,324.0,7.0,6177.96,1,2,1,121,4.0,Lost Customers
C006791,Premium,25,High,2023-09-30,70.0,8.0,20145.87,3,3,4,334,10.0,Loyal Customers
C006792,Trendy,18,Medium-High,2023-05-30,18.0,7.0,15960.050000000001,5,2,3,523,10.0,Loyal Customers
C006793,Value-Conscious,18,Medium,2023-08-20,8.0,6.0,6680.81,5,2,1,521,8.0,Potential Loyalists
C006794,Casual Shopper,21,Medium-Low,2023-11-14,85.0,9.0,20113.07,2,4,4,244,10.0,Loyal Customers
C006795,Fitness Enthusiast,38,Medium-High,2023-07-08,70.0,14.0,31027.82,3,5,5,355,13.0,Champions
C006796,Value-Conscious,35,Medium,2023-12-11,7.0,11.0,9752.66,5,5,2,552,12.0,Loyal Customers
C006797,Premium,30,High,2023-12-21,17.0,14.0,38951.69,5,5,5,555,15.0,Champions
C006798,Value-Conscious,21,Medium,2023-02-03,91.0,10.0,11962.24,2,4,2,242,8.0,Potential Loyalists
C006799,Premium,18,High,2023-04-07,18.0,10.0,29926.69,5,4,5,545,14.0,Champions
C006800,Premium,25,High,2023-08-23,3.0,12.0,39828.869999999995,5,5,5,555,15.0,Champions
C006801,Value-Conscious,30,Medium,2023-02-14,93.0,6.0,4850.6,2,2,1,221,5.0,At Risk
C006802,Casual Shopper,43,Medium-Low,2023-02-11,82.0,10.0,20984.64,2,4,4,244,10.0,Loyal Customers
C006803,Casual Shopper,18,Medium-Low,2023-07-20,243.0,7.0,17529.25,1,2,4,124,7.0,Potential Loyalists
C006804,Value-Conscious,29,Medium,2023-04-02,53.0,7.0,10081.82,3,2,2,322,7.0,Potential Loyalists
C006805,Trendy,20,Medium-High,2023-05-28,35.0,7.0,8491.84,4,2,1,421,7.0,Potential Loyalists
C006806,Premium,27,High,2023-02-09,60.0,8.0,30993.03,3,3,5,335,11.0,Loyal Customers
C006807,Fitness Enthusiast,59,Medium-High,2023-02-25,7.0,12.0,31153.02,5,5,5,555,15.0,Champions
C006808,Trendy,23,Medium-High,2023-03-26,90.0,8.0,12396.6,2,3,2,232,7.0,Potential Loyalists
C006809,Fitness Enthusiast,21,Medium-High,2023-05-22,243.0,6.0,14884.33,1,2,3,123,6.0,At Risk
C006810,Fitness Enthusiast,65,Medium-High,2023-02-27,110.0,11.0,29560.1,2,5,5,255,12.0,Loyal Customers
C006811,Casual Shopper,41,Medium-Low,2023-12-23,167.0,8.0,21538.47,1,3,4,134,8.0,Potential Loyalists
C006812,Trendy,40,Medium-High,2023-03-17,87.0,9.0,9938.94,2,4,2,242,8.0,Potential Loyalists
C006813,Trendy,23,Medium-High,2023-09-12,64.0,6.0,15971.34,3,2,3,323,8.0,Potential Loyalists
C006814,Casual Shopper,59,Medium-Low,2023-03-19,51.0,7.0,14130.59,3,2,3,323,8.0,Potential Loyalists
C006815,Premium,18,High,2023-04-15,54.0,11.0,39359.88,3,5,5,355,13.0,Champions
C006816,Value-Conscious,47,Medium,2023-09-24,61.0,8.0,7935.17,3,3,1,331,7.0,Potential Loyalists
C006817,Trendy,49,Medium-High,2023-11-18,1.0,10.0,16307.86,5,4,3,543,12.0,Loyal Customers
C006818,Value-Conscious,52,Medium,2023-01-12,8.0,10.0,13266.09,5,4,3,543,12.0,Loyal Customers
C006819,Casual Shopper,53,Medium-Low,2023-05-31,22.0,8.0,20398.07,4,3,4,434,11.0,Loyal Customers
C006820,Trendy,31,Medium-High,2023-08-02,123.0,5.0,9658.789999999999,2,1,2,212,5.0,At Risk
C006821,Casual Shopper,38,Medium-Low,2023-12-16,33.0,10.0,16865.41,4,4,3,443,11.0,Loyal Customers
C006822,Premium,35,High,2023-10-05,1.0,7.0,19976.989999999998,5,2,4,524,11.0,Loyal Customers
C006823,Trendy,22,Medium-High,2023-03-09,22.0,9.0,12344.46,4,4,2,442,10.0,Loyal Customers
C006824,Fitness Enthusiast,30,Medium-High,2023-08-31,31.0,6.0,17881.839999999997,4,2,4,424,10.0,Loyal Customers
C006825,Fitness Enthusiast,49,Medium-High,2023-06-27,24.0,12.0,24892.58,4,5,5,455,14.0,Champions
C006826,Trendy,18,Medium-High,2023-08-04,3.0,10.0,19170.85,5,4,4,544,13.0,Champions
C006827,Casual Shopper,44,Medium-Low,2023-08-16,193.0,6.0,13609.44,1,2,3,123,6.0,At Risk
C006828,Trendy,44,Medium-High,2023-11-27,31.0,13.0,35328.69,4,5,5,455,14.0,Champions
C006829,Fitness Enthusiast,35,Medium-High,2023-01-11,3.0,11.0,19103.260000000002,5,5,4,554,14.0,Champions
C006830,Casual Shopper,45,Medium-Low,2023-05-30,44.0,8.0,21403.04,4,3,4,434,11.0,Loyal Customers
C006831,Fitness Enthusiast,22,Medium-High,2023-04-07,42.0,7.0,13942.619999999999,4,2,3,423,9.0,Potential Loyalists
C006832,Value-Conscious,20,Medium,2023-02-02,68.0,11.0,11462.08,3,5,2,352,10.0,Loyal Customers
C006833,Fitness Enthusiast,29,Medium-High,2023-01-12,102.0,7.0,17020.5,2,2,3,223,7.0,Potential Loyalists
C006834,Fitness Enthusiast,38,Medium-High,2023-04-29,68.0,5.0,6932.65,3,1,1,311,5.0,Recent Customers
C006835,Casual Shopper,58,Medium-Low,2023-09-24,121.0,7.0,21368.23,2,2,4,224,8.0,Potential Loyalists
C006836,Trendy,35,Medium-High,2023-11-27,60.0,3.0,3005.64,3,1,1,311,5.0,Recent Customers
C006837,Casual Shopper,29,Medium-Low,2023-06-21,59.0,14.0,32433.46,3,5,5,355,13.0,Champions
C006838,Casual Shopper,48,Medium-Low,2023-07-30,34.0,11.0,26955.91,4,5,5,455,14.0,Champions
C006839,Value-Conscious,18,Medium,2023-10-24,9.0,4.0,3896.85,5,1,1,511,7.0,Potential Loyalists
C006840,Casual Shopper,18,Medium-Low,2023-06-25,58.0,12.0,32830.23,3,5,5,355,13.0,Champions
C006841,Casual Shopper,58,Medium-Low,2023-12-02,70.0,6.0,12195.59,3,2,2,322,7.0,Potential Loyalists
C006842,Premium,25,High,2023-11-27,442.0,7.0,22387.879999999997,1,2,4,124,7.0,Potential Loyalists
C006843,Value-Conscious,52,Medium,2023-06-17,81.0,8.0,7859.9400000000005,2,3,1,231,6.0,At Risk
C006844,Casual Shopper,50,Medium-Low,2023-09-06,214.0,5.0,8071.11,1,1,1,111,3.0,Lost Customers
C006845,Trendy,46,Medium-High,2023-10-31,68.0,11.0,15634.25,3,5,3,353,11.0,Loyal Customers
C006846,Fitness Enthusiast,48,Medium-High,2023-12-07,39.0,9.0,16146.51,4,4,3,443,11.0,Loyal Customers
C006847,Value-Conscious,61,Medium,2023-12-23,82.0,7.0,4979.21,2,2,1,221,5.0,At Risk
C006848,Fitness Enthusiast,48,Medium-High,2023-09-29,78.0,10.0,20299.06,3,4,4,344,11.0,Loyal Customers
C006849,Value-Conscious,18,Medium,2023-10-08,16.0,9.0,8841.32,5,4,2,542,11.0,Loyal Customers
C006850,Trendy,38,Medium-High,2023-08-16,6.0,9.0,15740.54,5,4,3,543,12.0,Loyal Customers
C006851,Value-Conscious,36,Medium,2023-08-23,20.0,9.0,7735.22,5,4,1,541,10.0,Loyal Customers
C006852,Value-Conscious,27,Medium,2023-06-05,104.0,8.0,7085.9400000000005,2,3,1,231,6.0,At Risk
C006853,Value-Conscious,30,Medium,2023-10-18,96.0,3.0,4054.26,2,1,1,211,4.0,Lost Customers
C006854,Fitness Enthusiast,33,Medium-High,2023-03-09,63.0,8.0,14060.24,3,3,3,333,9.0,Potential Loyalists
C006855,Trendy,31,Medium-High,2023-06-06,4.0,10.0,15910.5,5,4,3,543,12.0,Loyal Customers
C006856,Fitness Enthusiast,50,Medium-High,2023-03-29,46.0,11.0,22439.72,3,5,4,354,12.0,Loyal Customers
C006857,Trendy,31,Medium-High,2023-05-14,78.0,6.0,7875.889999999999,3,2,1,321,6.0,Recent Customers
C006858,Casual Shopper,65,Medium-Low,2023-04-27,41.0,12.0,32186.329999999998,4,5,5,455,14.0,Champions
C006859,Trendy,26,Medium-High,2023-09-05,60.0,7.0,10480.89,3,2,2,322,7.0,Potential Loyalists
C006860,Casual Shopper,29,Medium-Low,2023-07-10,12.0,13.0,43686.04,5,5,5,555,15.0,Champions
C006861,Trendy,32,Medium-High,2023-05-28,99.0,10.0,20121.1,2,4,4,244,10.0,Loyal Customers
C006862,Trendy,25,Medium-High,2023-01-25,5.0,6.0,7440.45,5,2,1,521,8.0,Potential Loyalists
C006863,Casual Shopper,32,Medium-Low,2023-03-17,164.0,5.0,9636.6,1,1,2,112,4.0,Lost Customers
C006864,Casual Shopper,27,Medium-Low,2023-06-30,66.0,7.0,20250.09,3,2,4,324,9.0,Potential Loyalists
C006865,Casual Shopper,44,Medium-Low,2023-05-26,394.0,5.0,8771.960000000001,1,1,1,111,3.0,Lost Customers
C006866,Trendy,29,Medium-High,2023-08-22,97.0,9.0,16009.630000000001,2,4,3,243,9.0,Potential Loyalists
C006867,Trendy,23,Medium-High,2023-03-27,39.0,9.0,16431.08,4,4,3,443,11.0,Loyal Customers
C006868,Value-Conscious,30,Medium,2023-11-13,101.0,6.0,4784.969999999999,2,2,1,221,5.0,At Risk
C006869,Premium,34,High,2023-03-24,28.0,9.0,31597.67,4,4,5,445,13.0,Champions
C006870,Fitness Enthusiast,31,Medium-High,2023-12-31,26.0,13.0,30307.59,4,5,5,455,14.0,Champions
C006871,Fitness Enthusiast,65,Medium-High,2023-10-02,204.0,7.0,17622.19,1,2,4,124,7.0,Potential Loyalists
C006872,Premium,40,High,2023-05-27,87.0,7.0,25990.63,2,2,5,225,9.0,Potential Loyalists
C006873,Value-Conscious,20,Medium,2023-04-04,23.0,14.0,16238.49,4,5,3,453,12.0,Loyal Customers
C006874,Value-Conscious,42,Medium,2023-03-31,76.0,10.0,11927.4,3,4,2,342,9.0,Potential Loyalists
C006875,Casual Shopper,38,Medium-Low,2023-12-29,96.0,4.0,5757.73,2,1,1,211,4.0,Lost Customers
C006876,Value-Conscious,41,Medium,2023-12-21,89.0,15.0,12729.83,2,5,3,253,10.0,Loyal Customers
C006877,Trendy,42,Medium-High,2023-12-08,283.0,6.0,9411.04,1,2,2,122,5.0,At Risk
C006878,Trendy,51,Medium-High,2023-03-20,194.0,3.0,5927.34,1,1,1,111,3.0,Lost Customers
C006879,Casual Shopper,33,Medium-Low,2023-03-24,11.0,10.0,18521.41,5,4,4,544,13.0,Champions
C006880,Value-Conscious,34,Medium,2023-05-02,10.0,11.0,9746.41,5,5,2,552,12.0,Loyal Customers
C006881,Fitness Enthusiast,26,Medium-High,2023-03-01,287.0,4.0,9795.46,1,1,2,112,4.0,Lost Customers
C006882,Fitness Enthusiast,37,Medium-High,2023-01-22,119.0,12.0,25032.18,2,5,5,255,12.0,Loyal Customers
C006883,Value-Conscious,25,Medium,2023-06-12,130.0,7.0,6863.69,2,2,1,221,5.0,At Risk
