CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Total,RFM_Segment
C005236,80,5,26864.87,3,1,5,315,9,Potential Loyalists
C005237,4,6,6419.65,5,2,1,521,8,Potential Loyalists
C005238,36,6,10279.83,4,2,2,422,8,Potential Loyalists
C005239,76,9,30573.3,3,4,5,345,12,Loyal Customers
C005240,207,5,6353.95,1,1,1,111,3,Lost Customers
C005241,30,7,7338.2300000000005,4,2,1,421,7,Potential Loyalists
C005242,77,11,19356.420000000002,3,5,4,354,12,Loyal Customers
C005243,21,14,37005.19,5,5,5,555,15,Champions
C005244,53,16,49067.76,3,5,5,355,13,Champions
C005245,28,10,22841.87,4,4,4,444,12,Loyal Customers
C005246,44,13,25562.73,4,5,5,455,14,Champions
C005247,100,16,25573.31,2,5,5,255,12,Loyal Customers
C005248,3,9,16673.2,5,4,3,543,12,Loyal Customers
C005249,8,12,44239.99,5,5,5,555,15,Champions
C005250,25,13,9638.7,4,5,2,452,11,Loyal Customers
C005251,34,7,22063.38,4,2,4,424,10,Loyal Customers
C005252,30,13,13374.96,4,5,3,453,12,Loyal Customers
C005253,14,11,21598.72,5,5,4,554,14,Champions
C005254,50,15,30485.97,3,5,5,355,13,Champions
C005255,145,6,11728.82,1,2,2,122,5,At Risk
C005256,37,8,8771.99,4,3,1,431,8,Potential Loyalists
C005257,91,10,33997.840000000004,2,4,5,245,11,Loyal Customers
C005258,57,7,27671.12,3,2,5,325,10,Loyal Customers
C005259,71,6,8263.43,3,2,1,321,6,Recent Customers
C005260,47,14,29709.39,3,5,5,355,13,Champions
C005261,11,10,52157.73,5,4,5,545,14,Champions
C005262,29,6,5682.05,4,2,1,421,7,Potential Loyalists
C005263,47,8,9776.42,3,3,2,332,8,Potential Loyalists
C005264,10,14,44538.87,5,5,5,555,15,Champions
C005265,130,10,22108.28,2,4,4,244,10,Loyal Customers
C005266,96,7,6966.74,2,2,1,221,5,At Risk
C005267,139,6,14667.41,2,2,3,223,7,Potential Loyalists
C005268,34,15,28750.25,4,5,5,455,14,Champions
C005269,138,8,26946.97,2,3,5,235,10,Loyal Customers
C005270,57,3,5643.4400000000005,3,1,1,311,5,Recent Customers
C005271,35,5,7602.51,4,1,1,411,6,Recent Customers
C005272,38,7,11973.89,4,2,2,422,8,Potential Loyalists
C005273,406,7,15080.37,1,2,3,123,6,At Risk
C005274,119,8,22182.0,2,3,4,234,9,Potential Loyalists
C005275,228,5,5073.34,1,1,1,111,3,Lost Customers
C005276,14,14,24653.06,5,5,5,555,15,Champions
C005277,101,11,44877.57,2,5,5,255,12,Loyal Customers
C005278,48,5,12635.41,3,1,2,312,6,Recent Customers
C005279,147,8,23988.59,1,3,4,134,8,Potential Loyalists
C005280,267,6,20136.34,1,2,4,124,7,Potential Loyalists
C005281,175,8,11303.73,1,3,2,132,6,At Risk
C005282,153,7,27950.32,1,2,5,125,8,Potential Loyalists
C005283,5,7,7064.59,5,2,1,521,8,Potential Loyalists
C005284,25,11,35000.43,4,5,5,455,14,Champions
C005285,132,8,8204.43,2,3,1,231,6,At Risk
C005286,1,8,15850.78,5,3,3,533,11,Loyal Customers
C005287,17,8,34108.51,5,3,5,535,13,Champions
C005288,40,12,20262.96,4,5,4,454,13,Champions
C005289,14,10,19971.42,5,4,4,544,13,Champions
C005290,12,6,14255.24,5,2,3,523,10,Loyal Customers
C005291,28,7,12713.670000000002,4,2,3,423,9,Potential Loyalists
C005292,111,8,30112.36,2,3,5,235,10,Loyal Customers
C005293,76,7,16499.36,3,2,3,323,8,Potential Loyalists
C005294,44,6,4801.42,4,2,1,421,7,Potential Loyalists
C005295,10,12,13459.43,5,5,3,553,13,Champions
C005296,139,11,51039.71,2,5,5,255,12,Loyal Customers
C005297,153,5,32858.020000000004,1,1,5,115,7,Potential Loyalists
C005298,66,14,26920.149999999998,3,5,5,355,13,Champions
C005299,88,8,20157.84,2,3,4,234,9,Potential Loyalists
C005300,65,6,15147.58,3,2,3,323,8,Potential Loyalists
C005301,5,6,9861.27,5,2,2,522,9,Potential Loyalists
C005302,79,8,16815.3,3,3,3,333,9,Potential Loyalists
C005303,29,11,11963.06,4,5,2,452,11,Loyal Customers
C005304,28,13,18291.88,4,5,4,454,13,Champions
C005305,54,11,24975.170000000002,3,5,5,355,13,Champions
C005306,421,5,10248.29,1,1,2,112,4,Lost Customers
C005307,9,8,7052.86,5,3,1,531,9,Potential Loyalists
C005308,38,15,10753.85,4,5,2,452,11,Loyal Customers
C005309,34,6,4737.68,4,2,1,421,7,Potential Loyalists
C005310,10,11,20156.03,5,5,4,554,14,Champions
C005311,70,8,11959.279999999999,3,3,2,332,8,Potential Loyalists
C005312,92,9,17794.35,2,4,4,244,10,Loyal Customers
C005313,175,7,15999.69,1,2,3,123,6,At Risk
C005314,48,10,29376.14,3,4,5,345,12,Loyal Customers
C005315,24,9,12991.45,4,4,3,443,11,Loyal Customers
C005316,162,6,12908.3,1,2,3,123,6,At Risk
C005317,40,10,24246.829999999998,4,4,4,444,12,Loyal Customers
C005318,99,8,13196.07,2,3,3,233,8,Potential Loyalists
C005319,32,8,18330.260000000002,4,3,4,434,11,Loyal Customers
C005320,52,7,32986.83,3,2,5,325,10,Loyal Customers
C005321,11,9,12255.619999999999,5,4,2,542,11,Loyal Customers
C005322,26,7,6209.55,4,2,1,421,7,Potential Loyalists
C005323,258,4,9064.89,1,1,2,112,4,Lost Customers
C005324,24,8,11078.83,4,3,2,432,9,Potential Loyalists
C005325,86,5,5294.37,2,1,1,211,4,Lost Customers
C005326,28,15,36517.7,4,5,5,455,14,Champions
C005327,81,6,7287.99,2,2,1,221,5,At Risk
C005328,254,3,4594.64,1,1,1,111,3,Lost Customers
C005329,45,6,14712.74,4,2,3,423,9,Potential Loyalists
C005330,59,8,11021.5,3,3,2,332,8,Potential Loyalists
C005331,137,9,25457.25,2,4,5,245,11,Loyal Customers
C005332,43,9,16111.11,4,4,3,443,11,Loyal Customers
C005333,177,15,13951.76,1,5,3,153,9,Potential Loyalists
C005334,15,12,12402.83,5,5,2,552,12,Loyal Customers
C005335,4,9,26885.73,5,4,5,545,14,Champions
C005336,43,9,28513.91,4,4,5,445,13,Champions
C005337,21,13,12498.84,5,5,2,552,12,Loyal Customers
C005338,119,8,9435.82,2,3,2,232,7,Potential Loyalists
C005339,59,9,20179.97,3,4,4,344,11,Loyal Customers
C005340,20,9,23319.989999999998,5,4,4,544,13,Champions
C005341,294,6,8838.58,1,2,2,122,5,At Risk
C005342,37,12,44418.659999999996,4,5,5,455,14,Champions
C005343,47,6,16724.37,3,2,3,323,8,Potential Loyalists
C005344,230,9,16517.69,1,4,3,143,8,Potential Loyalists
C005345,7,11,26262.48,5,5,5,555,15,Champions
C005346,28,10,28719.15,4,4,5,445,13,Champions
C005347,72,5,15152.199999999999,3,1,3,313,7,Potential Loyalists
C005348,279,4,10359.869999999999,1,1,2,112,4,Lost Customers
C005349,146,9,12483.42,1,4,2,142,7,Potential Loyalists
C005350,1,8,17695.79,5,3,4,534,12,Loyal Customers
C005351,301,12,25761.89,1,5,5,155,11,Loyal Customers
C005352,40,7,22130.33,4,2,4,424,10,Loyal Customers
C005353,27,8,10069.64,4,3,2,432,9,Potential Loyalists
C005354,83,10,17614.66,2,4,4,244,10,Loyal Customers
C005355,30,9,15208.220000000001,4,4,3,443,11,Loyal Customers
C005356,60,9,21503.47,3,4,4,344,11,Loyal Customers
C005357,320,6,4975.97,1,2,1,121,4,Lost Customers
C005358,183,6,11657.6,1,2,2,122,5,At Risk
C005359,103,7,5014.5,2,2,1,221,5,At Risk
C005360,88,9,29618.93,2,4,5,245,11,Loyal Customers
C005361,47,11,31907.73,3,5,5,355,13,Champions
C005362,241,3,3222.42,1,1,1,111,3,Lost Customers
C005363,225,4,7597.719999999999,1,1,1,111,3,Lost Customers
C005364,9,13,20833.83,5,5,4,554,14,Champions
C005365,114,9,9224.33,2,4,2,242,8,Potential Loyalists
C005366,334,10,9428.66,1,4,2,142,7,Potential Loyalists
C005367,131,12,43271.86,2,5,5,255,12,Loyal Customers
C005368,26,10,28604.86,4,4,5,445,13,Champions
C005369,176,8,15013.11,1,3,3,133,7,Potential Loyalists
C005370,116,7,21145.46,2,2,4,224,8,Potential Loyalists
C005371,40,12,52344.07,4,5,5,455,14,Champions
C005372,28,5,8427.24,4,1,1,411,6,Recent Customers
C005373,28,8,7632.14,4,3,1,431,8,Potential Loyalists
C005374,42,8,26136.670000000002,4,3,5,435,12,Loyal Customers
C005375,15,11,21566.010000000002,5,5,4,554,14,Champions
C005376,3,11,25209.8,5,5,5,555,15,Champions
C005377,81,6,11836.03,2,2,2,222,6,At Risk
C005378,105,8,8869.09,2,3,2,232,7,Potential Loyalists
C005379,20,7,10061.95,5,2,2,522,9,Potential Loyalists
C005380,40,10,13536.39,4,4,3,443,11,Loyal Customers
C005381,143,4,12456.6,1,1,2,112,4,Lost Customers
C005382,81,13,42670.03,2,5,5,255,12,Loyal Customers
C005383,239,5,8712.02,1,1,1,111,3,Lost Customers
C005384,198,9,13362.69,1,4,3,143,8,Potential Loyalists
C005385,79,10,13075.6,3,4,3,343,10,Loyal Customers
C005386,28,11,18183.510000000002,4,5,4,454,13,Champions
C005387,207,3,2955.48,1,1,1,111,3,Lost Customers
C005388,79,9,7798.66,3,4,1,341,8,Potential Loyalists
C005389,15,11,15862.95,5,5,3,553,13,Champions
C005390,86,15,14178.44,2,5,3,253,10,Loyal Customers
C005391,164,5,16866.43,1,1,3,113,5,At Risk
C005392,19,9,7659.9400000000005,5,4,1,541,10,Loyal Customers
C005393,124,6,15970.12,2,2,3,223,7,Potential Loyalists
C005394,7,9,15735.14,5,4,3,543,12,Loyal Customers
C005395,20,7,26603.15,5,2,5,525,12,Loyal Customers
C005396,34,7,6270.12,4,2,1,421,7,Potential Loyalists
C005397,80,7,7749.51,3,2,1,321,6,Recent Customers
C005398,140,5,4602.12,1,1,1,111,3,Lost Customers
C005399,110,8,10384.48,2,3,2,232,7,Potential Loyalists
C005400,87,8,24357.75,2,3,5,235,10,Loyal Customers
C005401,167,5,14108.36,1,1,3,113,5,At Risk
C005402,25,9,7635.68,4,4,1,441,9,Potential Loyalists
C005403,3,6,13528.82,5,2,3,523,10,Loyal Customers
C005404,408,8,11129.08,1,3,2,132,6,At Risk
C005405,36,10,17020.24,4,4,3,443,11,Loyal Customers
C005406,315,6,27276.25,1,2,5,125,8,Potential Loyalists
C005407,14,12,17847.59,5,5,4,554,14,Champions
C005408,74,6,20557.73,3,2,4,324,9,Potential Loyalists
C005409,14,9,12825.53,5,4,3,543,12,Loyal Customers
C005410,50,7,9868.279999999999,3,2,2,322,7,Potential Loyalists
C005411,16,7,14411.21,5,2,3,523,10,Loyal Customers
C005412,32,8,18264.23,4,3,4,434,11,Loyal Customers
C005413,23,9,21517.32,4,4,4,444,12,Loyal Customers
C005414,252,7,18882.010000000002,1,2,4,124,7,Potential Loyalists
C005415,14,11,11534.06,5,5,2,552,12,Loyal Customers
C005416,41,16,57350.9,4,5,5,455,14,Champions
C005417,185,5,4992.81,1,1,1,111,3,Lost Customers
C005418,26,8,10985.56,4,3,2,432,9,Potential Loyalists
C005419,2,12,21836.260000000002,5,5,4,554,14,Champions
C005420,26,5,9149.45,4,1,2,412,7,Potential Loyalists
C005421,13,10,27898.45,5,4,5,545,14,Champions
C005422,19,9,11886.17,5,4,2,542,11,Loyal Customers
C005423,1,9,12325.81,5,4,2,542,11,Loyal Customers
C005424,16,9,19464.47,5,4,4,544,13,Champions
C005425,33,11,20344.85,4,5,4,454,13,Champions
C005426,3,6,6070.889999999999,5,2,1,521,8,Potential Loyalists
C005427,1,10,8526.32,5,4,1,541,10,Loyal Customers
C005428,53,8,28800.99,3,3,5,335,11,Loyal Customers
C005429,5,13,10898.09,5,5,2,552,12,Loyal Customers
C005430,133,7,12602.14,2,2,2,222,6,At Risk
C005431,14,8,17608.08,5,3,4,534,12,Loyal Customers
C005432,343,4,6108.099999999999,1,1,1,111,3,Lost Customers
C005433,16,12,20290.91,5,5,4,554,14,Champions
C005434,8,6,12508.25,5,2,2,522,9,Potential Loyalists
C005435,13,10,33146.61,5,4,5,545,14,Champions
C005436,29,11,11325.65,4,5,2,452,11,Loyal Customers
C005437,150,7,9499.43,1,2,2,122,5,At Risk
C005438,33,9,15166.46,4,4,3,443,11,Loyal Customers
C005439,36,6,5585.52,4,2,1,421,7,Potential Loyalists
C005440,38,6,14948.81,4,2,3,423,9,Potential Loyalists
C005441,69,6,14813.400000000001,3,2,3,323,8,Potential Loyalists
C005442,22,10,12589.13,4,4,2,442,10,Loyal Customers
C005443,6,9,14181.73,5,4,3,543,12,Loyal Customers
C005444,127,12,17614.739999999998,2,5,4,254,11,Loyal Customers
C005445,26,12,33815.13,4,5,5,455,14,Champions
C005446,32,10,15861.96,4,4,3,443,11,Loyal Customers
C005447,181,8,13396.29,1,3,3,133,7,Potential Loyalists
C005448,82,7,7606.990000000001,2,2,1,221,5,At Risk
C005449,106,5,10396.75,2,1,2,212,5,At Risk
C005450,84,4,10031.62,2,1,2,212,5,At Risk
C005451,35,10,30402.82,4,4,5,445,13,Champions
C005452,46,12,19299.21,3,5,4,354,12,Loyal Customers
C005453,50,12,29789.87,3,5,5,355,13,Champions
C005454,23,9,11861.8,4,4,2,442,10,Loyal Customers
C005455,252,11,12473.56,1,5,2,152,8,Potential Loyalists
C005456,45,11,30476.850000000002,4,5,5,455,14,Champions
C005457,93,8,11394.67,2,3,2,232,7,Potential Loyalists
C005458,146,8,12886.59,1,3,3,133,7,Potential Loyalists
C005459,196,9,17299.21,1,4,3,143,8,Potential Loyalists
C005460,50,10,18983.3,3,4,4,344,11,Loyal Customers
C005461,64,14,31538.37,3,5,5,355,13,Champions
C005462,8,7,10217.279999999999,5,2,2,522,9,Potential Loyalists
C005463,77,12,13984.75,3,5,3,353,11,Loyal Customers
C005464,16,9,15832.66,5,4,3,543,12,Loyal Customers
C005465,104,11,13313.77,2,5,3,253,10,Loyal Customers
C005466,27,12,28096.84,4,5,5,455,14,Champions
C005467,340,7,8020.54,1,2,1,121,4,Lost Customers
C005468,78,10,20854.38,3,4,4,344,11,Loyal Customers
C005469,191,7,11254.75,1,2,2,122,5,At Risk
C005470,164,6,9068.79,1,2,2,122,5,At Risk
C005471,146,5,6431.38,1,1,1,111,3,Lost Customers
C005472,87,9,16018.4,2,4,3,243,9,Potential Loyalists
C005473,57,9,19978.41,3,4,4,344,11,Loyal Customers
C005474,78,8,12479.76,3,3,2,332,8,Potential Loyalists
C005475,24,16,31007.43,4,5,5,455,14,Champions
C005476,257,3,5289.48,1,1,1,111,3,Lost Customers
C005477,89,6,20387.95,2,2,4,224,8,Potential Loyalists
C005478,40,9,18132.1,4,4,4,444,12,Loyal Customers
C005479,74,9,16667.82,3,4,3,343,10,Loyal Customers
C005480,170,11,16922.22,1,5,3,153,9,Potential Loyalists
C005481,178,7,6655.07,1,2,1,121,4,Lost Customers
C005482,247,5,9675.23,1,1,2,112,4,Lost Customers
C005483,33,11,10599.539999999999,4,5,2,452,11,Loyal Customers
C005484,69,10,39441.49,3,4,5,345,12,Loyal Customers
C005485,119,7,20783.44,2,2,4,224,8,Potential Loyalists
C005486,45,9,13692.52,4,4,3,443,11,Loyal Customers
C005487,105,7,8215.24,2,2,1,221,5,At Risk
C005488,13,14,29436.809999999998,5,5,5,555,15,Champions
C005489,69,5,5565.63,3,1,1,311,5,Recent Customers
C005490,124,8,11940.64,2,3,2,232,7,Potential Loyalists
C005491,19,10,18873.74,5,4,4,544,13,Champions
C005492,39,9,15780.779999999999,4,4,3,443,11,Loyal Customers
C005493,32,7,10921.19,4,2,2,422,8,Potential Loyalists
C005494,186,7,28201.84,1,2,5,125,8,Potential Loyalists
C005495,179,13,12342.34,1,5,2,152,8,Potential Loyalists
C005496,173,5,9879.54,1,1,2,112,4,Lost Customers
C005497,133,6,9469.7,2,2,2,222,6,At Risk
C005498,12,9,17980.52,5,4,4,544,13,Champions
C005499,39,12,14636.3,4,5,3,453,12,Loyal Customers
C005500,102,7,18158.579999999998,2,2,4,224,8,Potential Loyalists
C005501,93,10,28146.14,2,4,5,245,11,Loyal Customers
C005502,132,8,20538.18,2,3,4,234,9,Potential Loyalists
C005503,62,8,6809.33,3,3,1,331,7,Potential Loyalists
C005504,170,7,6953.610000000001,1,2,1,121,4,Lost Customers
C005505,14,9,27080.31,5,4,5,545,14,Champions
C005506,33,6,14428.34,4,2,3,423,9,Potential Loyalists
C005507,17,10,25420.51,5,4,5,545,14,Champions
C005508,524,2,7288.18,1,1,1,111,3,Lost Customers
C005509,109,8,17298.760000000002,2,3,3,233,8,Potential Loyalists
C005510,2,10,13781.28,5,4,3,543,12,Loyal Customers
C005511,400,4,5465.17,1,1,1,111,3,Lost Customers
C005512,206,7,16244.41,1,2,3,123,6,At Risk
C005513,119,7,15298.36,2,2,3,223,7,Potential Loyalists
C005514,24,9,15843.77,4,4,3,443,11,Loyal Customers
C005515,8,12,41457.74,5,5,5,555,15,Champions
C005516,22,12,26188.559999999998,4,5,5,455,14,Champions
C005517,162,9,12771.32,1,4,3,143,8,Potential Loyalists
C005518,182,3,11212.880000000001,1,1,2,112,4,Lost Customers
C005519,132,12,9582.09,2,5,2,252,9,Potential Loyalists
C005520,165,5,7731.02,1,1,1,111,3,Lost Customers
C005521,8,10,31616.489999999998,5,4,5,545,14,Champions
C005522,192,4,8144.78,1,1,1,111,3,Lost Customers
C005523,142,9,34691.880000000005,1,4,5,145,10,Loyal Customers
C005524,149,13,12730.11,1,5,3,153,9,Potential Loyalists
C005525,93,6,13280.58,2,2,3,223,7,Potential Loyalists
C005526,173,5,11337.09,1,1,2,112,4,Lost Customers
C005527,197,7,7090.33,1,2,1,121,4,Lost Customers
C005528,43,7,14636.32,4,2,3,423,9,Potential Loyalists
C005529,7,9,24828.14,5,4,5,545,14,Champions
C005530,38,10,13996.58,4,4,3,443,11,Loyal Customers
C005531,21,9,16480.05,5,4,3,543,12,Loyal Customers
C005532,205,10,15546.09,1,4,3,143,8,Potential Loyalists
C005533,141,8,9399.35,1,3,2,132,6,At Risk
C005534,90,4,8004.910000000001,2,1,1,211,4,Lost Customers
C005535,43,14,15765.31,4,5,3,453,12,Loyal Customers
C005536,14,9,21033.96,5,4,4,544,13,Champions
C005537,200,3,4291.709999999999,1,1,1,111,3,Lost Customers
C005538,2,12,20023.57,5,5,4,554,14,Champions
C005539,29,6,11264.59,4,2,2,422,8,Potential Loyalists
C005540,271,6,12610.0,1,2,2,122,5,At Risk
C005541,21,10,30576.26,5,4,5,545,14,Champions
C005542,183,9,13382.99,1,4,3,143,8,Potential Loyalists
C005543,84,5,6614.48,2,1,1,211,4,Lost Customers
C005544,37,8,25902.489999999998,4,3,5,435,12,Loyal Customers
C005545,44,12,9937.98,4,5,2,452,11,Loyal Customers
C005546,27,8,14483.98,4,3,3,433,10,Loyal Customers
C005547,27,11,47342.4,4,5,5,455,14,Champions
C005548,88,10,47393.94,2,4,5,245,11,Loyal Customers
C005549,52,4,6655.2,3,1,1,311,5,Recent Customers
C005550,49,11,18838.03,3,5,4,354,12,Loyal Customers
C005551,182,5,7145.0,1,1,1,111,3,Lost Customers
C005552,34,14,44932.88,4,5,5,455,14,Champions
C005553,1,12,27067.7,5,5,5,555,15,Champions
C005554,235,6,9206.74,1,2,2,122,5,At Risk
C005555,152,7,26698.55,1,2,5,125,8,Potential Loyalists
C005556,13,8,15417.74,5,3,3,533,11,Loyal Customers
C005557,79,7,18136.97,3,2,4,324,9,Potential Loyalists
C005558,71,4,4621.41,3,1,1,311,5,Recent Customers
C005559,82,11,26888.72,2,5,5,255,12,Loyal Customers
C005560,131,4,5705.26,2,1,1,211,4,Lost Customers
C005561,92,5,10253.34,2,1,2,212,5,At Risk
C005562,38,6,5732.97,4,2,1,421,7,Potential Loyalists
C005563,153,10,33676.34,1,4,5,145,10,Loyal Customers
C005564,77,8,10707.97,3,3,2,332,8,Potential Loyalists
C005565,18,5,4401.79,5,1,1,511,7,Potential Loyalists
C005566,177,9,26480.19,1,4,5,145,10,Loyal Customers
C005567,75,6,22713.010000000002,3,2,4,324,9,Potential Loyalists
C005568,15,6,11249.47,5,2,2,522,9,Potential Loyalists
C005569,109,11,24246.05,2,5,4,254,11,Loyal Customers
C005570,92,10,9438.81,2,4,2,242,8,Potential Loyalists
C005571,30,7,13292.849999999999,4,2,3,423,9,Potential Loyalists
C005572,268,5,11537.48,1,1,2,112,4,Lost Customers
C005573,372,5,16778.79,1,1,3,113,5,At Risk
C005574,76,7,12168.9,3,2,2,322,7,Potential Loyalists
C005575,120,10,18174.14,2,4,4,244,10,Loyal Customers
C005576,185,6,11190.58,1,2,2,122,5,At Risk
C005577,71,12,31886.1,3,5,5,355,13,Champions
C005578,70,9,5969.23,3,4,1,341,8,Potential Loyalists
C005579,109,8,8519.17,2,3,1,231,6,At Risk
C005580,27,8,22736.65,4,3,4,434,11,Loyal Customers
C005581,22,12,18706.81,4,5,4,454,13,Champions
C005582,97,9,20506.96,2,4,4,244,10,Loyal Customers
C005583,75,13,20960.22,3,5,4,354,12,Loyal Customers
C005584,23,4,9498.42,4,1,2,412,7,Potential Loyalists
C005585,72,7,16512.4,3,2,3,323,8,Potential Loyalists
C005586,236,5,7204.780000000001,1,1,1,111,3,Lost Customers
C005587,53,6,8075.2300000000005,3,2,1,321,6,Recent Customers
C005588,3,7,6448.64,5,2,1,521,8,Potential Loyalists
C005589,89,9,19221.59,2,4,4,244,10,Loyal Customers
C005590,92,6,6639.34,2,2,1,221,5,At Risk
C005591,132,10,29632.510000000002,2,4,5,245,11,Loyal Customers
C005592,88,10,17596.79,2,4,4,244,10,Loyal Customers
C005593,76,6,8055.19,3,2,1,321,6,Recent Customers
C005594,8,7,30618.85,5,2,5,525,12,Loyal Customers
C005595,2,12,19769.94,5,5,4,554,14,Champions
C005596,30,14,13941.91,4,5,3,453,12,Loyal Customers
C005597,37,10,27131.23,4,4,5,445,13,Champions
C005598,72,8,8922.22,3,3,2,332,8,Potential Loyalists
C005599,126,11,12153.52,2,5,2,252,9,Potential Loyalists
C005600,377,2,4782.83,1,1,1,111,3,Lost Customers
C005601,92,14,34095.96,2,5,5,255,12,Loyal Customers
C005602,57,12,22019.99,3,5,4,354,12,Loyal Customers
C005603,129,9,13788.34,2,4,3,243,9,Potential Loyalists
C005604,91,6,16847.95,2,2,3,223,7,Potential Loyalists
C005605,124,6,14292.619999999999,2,2,3,223,7,Potential Loyalists
C005606,80,6,6483.599999999999,3,2,1,321,6,Recent Customers
C005607,143,7,29891.7,1,2,5,125,8,Potential Loyalists
C005608,252,9,10099.52,1,4,2,142,7,Potential Loyalists
C005609,300,8,7905.93,1,3,1,131,5,At Risk
C005610,7,10,23235.7,5,4,4,544,13,Champions
C005611,24,7,7705.969999999999,4,2,1,421,7,Potential Loyalists
C005612,23,7,11696.810000000001,4,2,2,422,8,Potential Loyalists
C005613,127,7,27561.01,2,2,5,225,9,Potential Loyalists
C005614,198,5,9863.61,1,1,2,112,4,Lost Customers
C005615,28,5,8133.93,4,1,1,411,6,Recent Customers
C005616,261,8,22240.79,1,3,4,134,8,Potential Loyalists
C005617,170,7,11107.6,1,2,2,122,5,At Risk
C005618,18,8,22638.05,5,3,4,534,12,Loyal Customers
C005619,61,9,14868.7,3,4,3,343,10,Loyal Customers
C005620,42,7,14268.6,4,2,3,423,9,Potential Loyalists
C005621,141,7,18264.53,1,2,4,124,7,Potential Loyalists
C005622,108,6,5371.19,2,2,1,221,5,At Risk
C005623,55,8,17139.43,3,3,3,333,9,Potential Loyalists
C005624,78,7,15455.43,3,2,3,323,8,Potential Loyalists
C005625,137,10,13365.88,2,4,3,243,9,Potential Loyalists
C005626,37,5,12166.71,4,1,2,412,7,Potential Loyalists
C005627,13,12,28350.99,5,5,5,555,15,Champions
C005628,45,7,17162.5,4,2,3,423,9,Potential Loyalists
C005629,75,7,9789.22,3,2,2,322,7,Potential Loyalists
C005630,21,10,35422.16,5,4,5,545,14,Champions
C005631,89,12,21336.37,2,5,4,254,11,Loyal Customers
C005632,170,7,21287.56,1,2,4,124,7,Potential Loyalists
C005633,215,10,20070.73,1,4,4,144,9,Potential Loyalists
C005634,38,15,16433.73,4,5,3,453,12,Loyal Customers
C005635,28,10,11557.26,4,4,2,442,10,Loyal Customers
C005636,182,9,25115.12,1,4,5,145,10,Loyal Customers
C005637,86,8,6079.88,2,3,1,231,6,At Risk
C005638,15,11,12148.82,5,5,2,552,12,Loyal Customers
C005639,71,4,8604.06,3,1,1,311,5,Recent Customers
C005640,16,8,27860.02,5,3,5,535,13,Champions
C005641,108,9,16277.27,2,4,3,243,9,Potential Loyalists
C005642,50,9,27187.77,3,4,5,345,12,Loyal Customers
C005643,139,9,17578.15,2,4,4,244,10,Loyal Customers
C005644,96,6,9067.86,2,2,2,222,6,At Risk
C005645,75,10,9745.07,3,4,2,342,9,Potential Loyalists
C005646,203,6,29789.49,1,2,5,125,8,Potential Loyalists
C005647,1,10,20738.82,5,4,4,544,13,Champions
C005648,21,10,32494.88,5,4,5,545,14,Champions
C005649,2,10,43162.87,5,4,5,545,14,Champions
C005650,77,15,57983.49,3,5,5,355,13,Champions
C005651,103,8,6250.29,2,3,1,231,6,At Risk
C005652,45,11,24648.71,4,5,5,455,14,Champions
C005653,6,11,13160.849999999999,5,5,3,553,13,Champions
C005654,31,4,13736.66,4,1,3,413,8,Potential Loyalists
C005655,25,9,12671.98,4,4,2,442,10,Loyal Customers
C005656,23,10,12342.93,4,4,2,442,10,Loyal Customers
C005657,34,8,14881.19,4,3,3,433,10,Loyal Customers
C005658,61,11,13565.119999999999,3,5,3,353,11,Loyal Customers
