CustomerID,TotalRevenue,TotalPurchases,FirstPurchase,LastPurchase,CustomerTenure,AvgOrderValue,RFM_Segment
C004987,8389.84,5,2023-04-10,2024-03-29,354,1677.968,Lost Customers
C004988,7685.5199999999995,4,2023-04-30,2024-11-16,566,1921.3799999999999,Recent Customers
C004989,7738.52,8,2023-02-01,2024-11-28,666,967.315,Potential Loyalists
C004990,5394.73,5,2023-02-21,2024-09-23,580,1078.946,Lost Customers
C004991,19921.15,7,2023-09-18,2024-12-20,459,2845.878571428572,Loyal Customers
C004992,20043.14,10,2023-01-27,2024-10-08,620,2004.3139999999999,Loyal Customers
C004993,22481.03,11,2023-03-09,2024-12-15,647,2043.7299999999998,Champions
C004994,10041.63,8,2023-01-26,2024-05-25,485,1255.20375,At Risk
C004995,37038.46,12,2023-03-06,2024-06-05,457,3086.5383333333334,Loyal Customers
C004996,20284.16,9,2023-01-05,2024-05-25,506,2253.7955555555554,Potential Loyalists
C004997,8440.78,8,2023-02-11,2024-06-15,490,1055.0975,At Risk
C004998,6814.92,7,2023-02-18,2024-11-16,637,973.5600000000001,Recent Customers
C004999,12858.7,7,2023-03-16,2024-04-26,407,1836.957142857143,At Risk
C005000,15021.44,10,2023-01-27,2024-10-06,618,1502.144,Potential Loyalists
C005001,31756.53,11,2023-02-09,2024-11-29,659,2886.9572727272725,Champions
C005002,51137.16,12,2023-02-15,2024-12-27,681,4261.43,Champions
C005003,21977.0,10,2023-02-14,2024-11-26,651,2197.7,Loyal Customers
C005004,12678.12,12,2023-05-08,2024-11-27,569,1056.51,Loyal Customers
C005005,10063.44,8,2023-01-28,2024-09-10,591,1257.93,Potential Loyalists
C005006,13395.41,10,2023-04-07,2024-12-11,614,1339.541,Loyal Customers
C005007,12399.01,6,2023-01-20,2023-08-12,204,2066.5016666666666,At Risk
C005008,7225.22,5,2023-10-03,2024-07-19,290,1445.044,Lost Customers
C005009,8688.07,7,2023-02-09,2024-11-28,658,1241.152857142857,Potential Loyalists
C005010,8789.57,7,2023-02-09,2024-11-27,657,1255.652857142857,Potential Loyalists
C005011,16215.0,11,2023-01-08,2024-12-07,699,1474.090909090909,Loyal Customers
C005012,17396.43,8,2023-08-05,2024-12-14,497,2174.55375,Loyal Customers
C005013,14666.08,7,2023-02-13,2024-11-05,631,2095.154285714286,Potential Loyalists
C005014,10384.31,8,2023-04-15,2024-11-03,568,1298.03875,Potential Loyalists
C005015,14140.18,9,2023-04-09,2024-11-13,584,1571.131111111111,Loyal Customers
C005016,4736.33,6,2023-02-26,2024-10-19,601,789.3883333333333,Recent Customers
C005017,17831.95,8,2023-01-06,2024-09-05,608,2228.99375,Potential Loyalists
C005018,4860.5,6,2023-05-17,2024-04-04,323,810.0833333333334,Lost Customers
C005019,4012.76,3,2023-01-28,2024-09-05,586,1337.5866666666668,Lost Customers
C005020,9595.29,11,2023-01-01,2024-12-02,701,872.299090909091,Loyal Customers
C005021,25502.62,11,2023-03-27,2024-12-13,627,2318.42,Champions
C005022,17574.64,8,2023-01-20,2024-06-12,509,2196.83,Potential Loyalists
C005023,24830.71,7,2023-01-10,2024-12-09,699,3547.2442857142855,Loyal Customers
C005024,8197.029999999999,8,2023-01-24,2024-11-23,669,1024.6287499999999,Potential Loyalists
C005025,18065.32,8,2023-02-07,2024-12-27,689,2258.165,Loyal Customers
C005026,8550.5,7,2023-02-19,2024-06-12,479,1221.5,Lost Customers
C005027,26701.7,12,2023-06-25,2024-09-11,444,2225.141666666667,Loyal Customers
C005028,8410.96,8,2023-04-14,2024-11-16,582,1051.37,Potential Loyalists
C005029,7594.4800000000005,7,2023-07-01,2024-10-01,458,1084.9257142857143,At Risk
C005030,27311.52,12,2023-03-17,2024-11-08,602,2275.96,Champions
C005031,14597.2,7,2023-03-29,2024-11-02,584,2085.3142857142857,Potential Loyalists
C005032,6774.389999999999,9,2023-08-03,2024-11-27,482,752.7099999999999,Potential Loyalists
C005033,13123.990000000002,9,2023-04-15,2024-09-18,522,1458.2211111111112,Potential Loyalists
C005034,7801.53,8,2023-03-18,2024-06-24,464,975.19125,At Risk
C005035,47419.44,13,2023-02-02,2024-11-05,642,3647.649230769231,Champions
C005036,12890.27,7,2023-04-06,2024-11-18,592,1841.467142857143,Potential Loyalists
C005037,33984.68,11,2023-02-14,2024-07-06,508,3089.5163636363636,Loyal Customers
C005038,24537.38,8,2023-01-11,2024-10-18,646,3067.1725,Loyal Customers
C005039,32737.85,9,2023-05-08,2024-11-27,569,3637.538888888889,Champions
C005040,36893.97,10,2023-10-13,2024-09-25,348,3689.397,Loyal Customers
C005041,9733.55,8,2023-03-01,2024-12-26,666,1216.69375,Loyal Customers
C005042,4420.51,6,2023-08-07,2024-10-10,430,736.7516666666667,At Risk
C005043,4448.61,6,2023-04-21,2024-12-29,618,741.435,Potential Loyalists
C005044,11767.380000000001,9,2023-02-09,2024-10-14,613,1307.4866666666667,Potential Loyalists
C005045,9030.49,8,2023-02-03,2024-11-07,643,1128.81125,Potential Loyalists
C005046,7725.29,4,2023-01-30,2024-06-16,503,1931.3225,Lost Customers
C005047,9780.16,4,2023-08-28,2023-12-09,103,2445.04,Lost Customers
C005048,7063.0,8,2023-02-14,2024-09-24,588,882.875,At Risk
C005049,17621.9,6,2023-02-06,2024-12-28,691,2936.9833333333336,Loyal Customers
C005050,4015.35,5,2023-01-24,2024-09-27,612,803.0699999999999,Lost Customers
C005051,11152.55,12,2023-03-23,2024-11-21,609,929.3791666666666,Loyal Customers
C005052,20204.18,7,2023-02-05,2024-04-13,433,2886.3114285714287,Potential Loyalists
C005053,19622.69,8,2023-01-21,2024-12-06,685,2452.83625,Loyal Customers
C005054,29461.839999999997,6,2023-04-09,2024-11-09,580,4910.306666666666,Loyal Customers
C005055,6169.59,6,2023-02-04,2024-10-18,622,1028.265,Recent Customers
C005056,7146.57,7,2023-06-23,2024-12-10,536,1020.9385714285714,Potential Loyalists
C005057,14396.58,11,2023-04-04,2024-12-26,632,1308.78,Champions
C005058,12464.32,5,2023-03-13,2024-11-09,607,2492.864,Recent Customers
C005059,19349.489999999998,10,2023-01-03,2024-12-22,719,1934.9489999999998,Champions
C005060,11030.470000000001,6,2023-07-12,2024-09-05,421,1838.4116666666669,At Risk
C005061,13766.730000000001,6,2023-03-21,2024-11-12,602,2294.4550000000004,Potential Loyalists
C005062,25653.43,10,2023-01-09,2024-09-16,616,2565.343,Loyal Customers
C005063,4156.59,6,2023-05-29,2024-11-11,532,692.765,Recent Customers
C005064,13204.02,9,2023-01-08,2024-11-12,674,1467.1133333333335,Loyal Customers
C005065,3620.98,4,2023-12-23,2024-09-20,272,905.245,Lost Customers
C005066,15650.619999999999,7,2023-01-03,2024-05-18,501,2235.802857142857,At Risk
C005067,39003.19,10,2023-01-06,2024-09-24,627,3900.3190000000004,Loyal Customers
C005068,18706.92,10,2023-03-01,2024-10-15,594,1870.6919999999998,Loyal Customers
C005069,29130.239999999998,7,2023-01-21,2024-10-25,643,4161.462857142857,Loyal Customers
C005070,34312.270000000004,10,2023-03-20,2024-11-09,600,3431.2270000000003,Loyal Customers
C005071,13090.65,8,2023-05-30,2024-07-28,425,1636.33125,Potential Loyalists
C005072,17100.58,7,2023-02-11,2024-12-18,676,2442.94,Loyal Customers
C005073,24180.4,7,2023-02-11,2024-06-29,504,3454.342857142857,Potential Loyalists
C005074,7934.7,5,2023-10-10,2024-09-03,329,1586.94,Lost Customers
C005075,15928.439999999999,6,2023-05-18,2024-11-05,537,2654.74,Potential Loyalists
C005076,36602.479999999996,12,2023-01-08,2024-08-19,589,3050.2066666666665,Loyal Customers
C005077,34074.82,8,2023-01-23,2024-08-31,586,4259.3525,Loyal Customers
C005078,8195.95,7,2023-01-19,2024-09-30,620,1170.8500000000001,At Risk
C005079,2409.5,4,2023-09-07,2024-12-10,460,602.375,Recent Customers
C005080,18863.43,7,2023-08-09,2024-10-22,440,2694.7757142857145,Potential Loyalists
C005081,23188.31,11,2023-09-20,2024-12-05,442,2108.028181818182,Champions
C005082,39350.28,9,2023-07-27,2024-11-16,478,4372.253333333333,Loyal Customers
C005083,7880.45,10,2023-01-14,2024-10-31,656,788.045,Potential Loyalists
C005084,13374.76,6,2023-02-23,2024-09-27,582,2229.1266666666666,Potential Loyalists
C005085,25768.37,10,2023-01-18,2024-09-30,621,2576.837,Loyal Customers
C005086,10667.51,7,2023-02-10,2024-06-29,505,1523.93,At Risk
C005087,14686.93,7,2023-03-23,2024-11-28,616,2098.132857142857,Potential Loyalists
C005088,14404.33,9,2023-02-25,2024-07-07,498,1600.4811111111112,Potential Loyalists
C005089,11783.84,12,2023-01-28,2024-12-03,675,981.9866666666667,Loyal Customers
C005090,43438.44,11,2023-03-14,2024-09-15,551,3948.949090909091,Loyal Customers
C005091,14000.55,10,2023-05-23,2024-12-06,563,1400.0549999999998,Loyal Customers
C005092,7983.219999999999,3,2023-02-12,2024-05-03,446,2661.0733333333333,Lost Customers
C005093,16707.53,9,2023-02-05,2024-11-07,641,1856.392222222222,Loyal Customers
C005094,21019.11,10,2023-01-21,2024-08-28,585,2101.911,Loyal Customers
C005095,11354.89,9,2023-07-27,2024-11-22,484,1261.6544444444444,Loyal Customers
C005096,35988.36,12,2023-02-12,2024-11-01,628,2999.03,Champions
C005097,10580.15,7,2023-08-07,2024-11-13,464,1511.45,Potential Loyalists
C005098,14107.130000000001,5,2023-06-24,2024-12-11,536,2821.4260000000004,Potential Loyalists
C005099,13225.630000000001,8,2023-01-20,2024-12-28,708,1653.2037500000001,Loyal Customers
C005100,16897.0,9,2023-01-04,2024-10-21,656,1877.4444444444443,Loyal Customers
C005101,6510.74,7,2023-04-22,2024-07-19,454,930.1057142857143,Lost Customers
C005102,16038.66,5,2023-03-14,2024-11-13,610,3207.732,Potential Loyalists
C005103,18207.82,5,2023-01-07,2024-09-21,623,3641.564,Potential Loyalists
C005104,10258.21,6,2023-04-13,2024-12-09,606,1709.7016666666666,Potential Loyalists
C005105,6719.71,8,2023-06-04,2024-09-27,481,839.96375,At Risk
C005106,4767.88,5,2023-05-28,2024-05-15,353,953.576,Lost Customers
C005107,417.2,1,2023-08-12,2023-08-12,0,417.2,Lost Customers
C005108,23078.16,9,2023-06-07,2024-08-15,435,2564.24,Loyal Customers
C005109,5712.49,3,2024-03-11,2024-09-04,177,1904.1633333333332,Lost Customers
C005110,48521.33,10,2023-04-11,2024-10-15,553,4852.133,Loyal Customers
C005111,12403.41,11,2023-02-08,2024-11-10,641,1127.5827272727272,Loyal Customers
C005112,16478.260000000002,7,2023-03-11,2024-12-19,649,2354.037142857143,Loyal Customers
C005113,27936.18,8,2023-05-24,2024-11-20,546,3492.0225,Loyal Customers
C005114,23657.25,12,2023-04-22,2024-12-24,612,1971.4375,Champions
C005115,19020.07,9,2023-02-05,2024-12-06,670,2113.341111111111,Loyal Customers
C005116,10513.07,9,2023-03-13,2024-12-30,658,1168.118888888889,Loyal Customers
C005117,7075.41,7,2023-05-17,2024-12-22,585,1010.7728571428571,Potential Loyalists
C005118,36589.23,13,2023-01-30,2024-11-20,660,2814.5561538461543,Champions
C005119,8565.15,5,2023-01-26,2023-12-11,319,1713.03,Lost Customers
C005120,3871.8500000000004,4,2023-04-30,2024-11-15,565,967.9625000000001,Recent Customers
C005121,24499.85,12,2023-04-22,2024-10-11,538,2041.6541666666665,Loyal Customers
C005122,11770.939999999999,7,2023-04-06,2024-09-30,543,1681.562857142857,At Risk
C005123,24982.69,10,2023-03-28,2024-04-02,371,2498.269,Loyal Customers
C005124,4835.35,2,2023-11-17,2024-02-02,77,2417.675,Lost Customers
C005125,4668.0,5,2023-01-07,2023-10-02,268,933.6,Lost Customers
C005126,8576.13,9,2023-06-03,2024-12-13,559,952.9033333333332,Loyal Customers
C005127,11791.5,9,2023-02-13,2024-08-31,565,1310.1666666666667,Potential Loyalists
C005128,5205.03,5,2023-01-01,2024-03-29,453,1041.0059999999999,Lost Customers
C005129,7612.9800000000005,5,2023-02-09,2024-09-21,590,1522.596,Lost Customers
C005130,13356.52,12,2023-03-01,2024-08-18,536,1113.0433333333333,Loyal Customers
C005131,10218.06,7,2023-05-16,2024-10-29,532,1459.722857142857,Potential Loyalists
C005132,28049.28,11,2023-04-18,2024-12-27,619,2549.9345454545455,Champions
C005133,15159.72,12,2023-04-07,2024-06-07,427,1263.31,Potential Loyalists
C005134,25098.63,8,2023-01-28,2024-09-17,598,3137.32875,Loyal Customers
C005135,9392.45,6,2023-07-06,2024-02-08,217,1565.4083333333335,At Risk
C005136,19644.79,10,2023-04-17,2024-09-01,503,1964.479,Loyal Customers
C005137,7271.2699999999995,6,2023-06-09,2024-12-14,554,1211.8783333333333,Potential Loyalists
C005138,18363.79,6,2023-03-08,2024-12-06,639,3060.6316666666667,Loyal Customers
C005139,5673.3099999999995,5,2023-01-18,2024-05-30,498,1134.6619999999998,Lost Customers
C005140,15815.49,8,2023-02-04,2024-04-14,435,1976.93625,Potential Loyalists
C005141,12047.869999999999,7,2023-02-27,2024-03-11,378,1721.1242857142856,At Risk
C005142,22390.2,8,2023-01-05,2024-12-04,699,2798.775,Loyal Customers
C005143,8703.14,8,2023-02-18,2024-12-28,679,1087.8925,Potential Loyalists
C005144,13147.470000000001,7,2023-04-18,2024-12-21,613,1878.2100000000003,Loyal Customers
C005145,12312.35,8,2023-04-10,2024-07-29,476,1539.04375,At Risk
C005146,10942.33,10,2023-01-21,2024-12-27,706,1094.233,Loyal Customers
C005147,10699.789999999999,7,2023-01-22,2024-07-05,530,1528.5414285714285,At Risk
C005148,28174.059999999998,8,2023-01-30,2024-07-25,542,3521.7574999999997,Potential Loyalists
C005149,15022.91,8,2023-01-13,2024-10-28,654,1877.86375,Potential Loyalists
C005150,4503.71,4,2023-01-30,2024-10-06,615,1125.9275,Lost Customers
C005151,12591.58,7,2023-09-02,2024-12-17,472,1798.797142857143,Potential Loyalists
C005152,12024.82,13,2023-03-28,2024-11-11,594,924.9861538461538,Loyal Customers
C005153,13463.18,7,2023-05-17,2024-10-24,526,1923.3114285714287,Potential Loyalists
C005154,22370.89,8,2023-05-22,2024-11-16,544,2796.36125,Loyal Customers
C005155,6392.08,6,2023-07-01,2024-10-11,468,1065.3466666666666,At Risk
C005156,8190.67,9,2023-01-05,2024-12-30,725,910.0744444444445,Loyal Customers
C005157,8170.45,8,2023-01-19,2024-10-21,641,1021.30625,Potential Loyalists
C005158,30150.05,11,2023-04-21,2024-10-22,550,2740.913636363636,Champions
C005159,29395.0,8,2023-06-15,2024-09-12,455,3674.375,Loyal Customers
C005160,20251.32,8,2023-04-13,2024-07-27,471,2531.415,Potential Loyalists
C005161,21325.0,7,2023-01-24,2024-11-06,652,3046.4285714285716,Potential Loyalists
C005162,21199.829999999998,11,2023-03-17,2024-12-07,631,1927.2572727272725,Champions
C005163,19137.03,9,2023-02-26,2024-12-17,660,2126.3366666666666,Champions
C005164,9128.84,10,2023-02-10,2024-11-06,635,912.884,Potential Loyalists
C005165,5605.0599999999995,8,2023-07-27,2024-08-18,388,700.6324999999999,At Risk
C005166,4767.96,2,2023-10-19,2024-04-26,190,2383.98,Lost Customers
C005167,16473.27,14,2023-01-04,2024-11-17,683,1176.662142857143,Loyal Customers
C005168,6698.06,5,2023-04-06,2024-12-22,626,1339.612,Potential Loyalists
C005169,18185.92,7,2023-01-08,2024-12-01,693,2597.988571428571,Loyal Customers
C005170,13366.01,8,2023-03-28,2024-09-27,549,1670.75125,Potential Loyalists
C005171,12108.58,8,2023-03-09,2024-12-31,663,1513.5725,Loyal Customers
C005172,12567.51,8,2023-10-05,2024-10-07,368,1570.93875,Potential Loyalists
C005173,4599.18,3,2023-02-17,2024-04-13,421,1533.0600000000002,Lost Customers
C005174,16676.48,7,2023-01-07,2024-11-30,693,2382.3542857142857,Potential Loyalists
C005175,9168.92,9,2023-01-06,2024-08-17,589,1018.7688888888889,Potential Loyalists
C005176,14283.490000000002,7,2023-02-16,2024-11-16,639,2040.4985714285717,Potential Loyalists
C005177,17142.32,15,2023-01-22,2024-07-07,532,1142.8213333333333,Potential Loyalists
C005178,5432.53,4,2023-05-21,2023-11-03,166,1358.1325,Lost Customers
C005179,8611.85,9,2023-02-21,2024-12-28,676,956.8722222222223,Loyal Customers
C005180,14871.43,8,2023-02-18,2024-10-29,619,1858.92875,Potential Loyalists
C005181,10718.53,7,2023-01-05,2024-12-05,700,1531.2185714285715,Potential Loyalists
C005182,21511.85,13,2023-01-02,2024-12-15,713,1654.7576923076922,Champions
C005183,9132.23,8,2023-01-19,2024-08-22,581,1141.52875,Potential Loyalists
C005184,22166.08,9,2023-02-02,2024-12-30,697,2462.897777777778,Champions
C005185,6578.46,4,2023-02-01,2024-10-04,611,1644.615,Lost Customers
C005186,19480.54,9,2023-03-28,2024-07-23,483,2164.5044444444447,Potential Loyalists
C005187,10093.83,10,2023-01-09,2024-07-04,542,1009.383,Potential Loyalists
C005188,13647.14,8,2023-04-07,2024-11-30,603,1705.8925,Loyal Customers
C005189,17135.9,8,2023-07-09,2024-10-18,467,2141.9875,Potential Loyalists
C005190,27248.239999999998,14,2023-02-08,2024-12-02,663,1946.302857142857,Champions
C005191,38936.39,11,2023-04-17,2024-11-17,580,3539.6718181818183,Champions
C005192,12519.8,9,2023-06-05,2024-11-09,523,1391.0888888888887,Potential Loyalists
C005193,10158.61,8,2023-01-08,2024-10-03,634,1269.82625,Potential Loyalists
C005194,11912.99,7,2023-02-28,2024-11-10,621,1701.8557142857142,Potential Loyalists
C005195,17724.71,12,2023-02-09,2024-08-13,551,1477.0591666666667,Loyal Customers
C005196,14817.519999999999,6,2023-04-15,2024-09-07,511,2469.5866666666666,Potential Loyalists
C005197,8616.35,4,2023-04-12,2024-04-23,377,2154.0875,Lost Customers
C005198,29027.02,11,2023-03-25,2024-12-28,644,2638.82,Champions
C005199,21608.24,11,2023-01-02,2024-12-10,708,1964.3854545454546,Champions
C005200,10448.86,7,2023-01-06,2024-11-26,690,1492.6942857142858,Potential Loyalists
C005201,10478.97,7,2023-03-23,2024-11-26,614,1496.9957142857143,Potential Loyalists
C005202,11697.52,11,2023-01-09,2024-12-08,699,1063.4109090909092,Loyal Customers
C005203,4165.05,6,2023-05-19,2024-11-26,557,694.1750000000001,Potential Loyalists
C005204,19368.98,12,2023-03-04,2024-09-10,556,1614.0816666666667,Loyal Customers
C005205,20571.32,10,2023-05-19,2024-12-19,580,2057.132,Champions
C005206,7107.74,6,2023-05-12,2024-08-17,463,1184.6233333333332,At Risk
C005207,10666.01,5,2023-11-01,2024-10-21,355,2133.202,Recent Customers
C005208,2340.26,3,2023-02-21,2024-12-01,649,780.0866666666667,Recent Customers
C005209,39387.5,8,2023-03-08,2024-08-22,533,4923.4375,Loyal Customers
C005210,31167.359999999997,7,2023-01-01,2024-09-07,615,4452.48,Potential Loyalists
C005211,8819.15,8,2023-03-28,2024-04-30,399,1102.39375,At Risk
C005212,19865.37,11,2023-01-07,2024-11-09,672,1805.942727272727,Loyal Customers
C005213,5249.89,6,2023-02-05,2024-12-31,695,874.9816666666667,Potential Loyalists
C005214,17286.64,9,2023-01-06,2024-08-31,603,1920.7377777777776,Potential Loyalists
C005215,12325.11,10,2023-07-27,2024-08-07,377,1232.511,Potential Loyalists
C005216,24721.27,13,2023-05-09,2024-12-09,580,1901.6361538461538,Champions
C005217,21340.64,12,2023-01-21,2024-09-03,591,1778.3866666666665,Loyal Customers
C005218,13262.72,11,2023-01-19,2024-12-30,711,1205.7018181818182,Champions
C005219,11084.710000000001,8,2023-01-18,2024-10-26,647,1385.5887500000001,Potential Loyalists
C005220,13689.45,7,2023-05-18,2024-11-17,549,1955.6357142857144,Potential Loyalists
C005221,14539.49,9,2023-02-04,2024-11-15,650,1615.4988888888888,Loyal Customers
C005222,8453.09,6,2023-02-19,2024-11-10,630,1408.8483333333334,Recent Customers
C005223,16828.67,4,2023-02-17,2024-11-04,626,4207.1675,Potential Loyalists
C005224,4078.56,6,2023-01-26,2024-04-06,436,679.76,Lost Customers
C005225,2947.29,4,2023-12-05,2024-09-20,290,736.8225,Lost Customers
C005226,21223.469999999998,10,2023-04-18,2024-11-11,573,2122.3469999999998,Loyal Customers
C005227,14633.789999999999,6,2023-01-01,2024-04-11,466,2438.9649999999997,At Risk
C005228,7951.32,8,2023-03-19,2024-10-12,573,993.915,At Risk
C005229,13760.24,6,2023-04-19,2024-12-31,622,2293.3733333333334,Loyal Customers
C005230,10361.53,7,2023-11-29,2024-10-22,328,1480.2185714285715,Potential Loyalists
C005231,9532.62,11,2023-02-06,2024-07-04,514,866.6018181818182,Potential Loyalists
C005232,17889.079999999998,12,2023-01-01,2024-06-25,541,1490.7566666666664,Loyal Customers
C005233,21391.8,14,2023-01-06,2024-11-06,670,1527.9857142857143,Loyal Customers
C005234,15290.48,6,2023-01-20,2024-10-02,621,2548.4133333333334,Potential Loyalists
C005235,10698.98,5,2023-04-22,2024-12-12,600,2139.796,Potential Loyalists
C005236,26864.87,5,2023-10-02,2024-10-13,377,5372.974,Potential Loyalists
C005237,6419.65,6,2023-10-28,2024-12-28,427,1069.9416666666666,Potential Loyalists
C005238,10279.83,6,2023-04-06,2024-11-26,600,1713.305,Potential Loyalists
C005239,30573.3,9,2023-01-04,2024-10-17,652,3397.0333333333333,Loyal Customers
C005240,6353.95,5,2023-04-07,2024-06-08,428,1270.79,Lost Customers
C005241,7338.2300000000005,7,2023-03-14,2024-12-02,629,1048.3185714285714,Potential Loyalists
